序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
179,605358,立昂微,-10.0,40.95,21.24亿,316.22亿,316.22亿,1094.230712890625,6.398158550262451,95273041,140944,172524765,1,14,半导体
180,605376,博迁新材,-9.998661041259766,134.48,15.37亿,351.80亿,351.80亿,122.78995513916016,4.186186790466309,100617936,150000,113662496,3,5,金属新材
181,603065,宿迁联盛,-10.023309707641602,15.44,3.81亿,64.69亿,64.69亿,297.3359680175781,5.861863136291504,103691627,100829,1155583559,4,8,化学制品
182,002354,天娱数科,-10.055866241455078,6.44,17.18亿,104.69亿,106.56亿,88.08773803710938,16.02760124206543,111910108,131918,1001412685,2,0,广告营销
183,002466,天齐锂业,-10.002127647399902,42.29,32.97亿,624.08亿,724.52亿,9.654973983764648,5.160286903381348,112938574,135215,341047701,1,3,能源金属
184,603669,灵康药业,-10.045661926269531,5.91,1.33亿,42.10亿,42.10亿,356.05645751953125,3.1464712619781494,114866423,100536,539346008,3,2,化学制药
185,002484,江海股份,-10.002729415893555,65.95,29.83亿,541.10亿,560.92亿,86.55772399902344,5.307709693908691,115556336,130245,357128151,2,13,元件
186,001270,铖昌科技,-9.99636173248291,98.95,12.85亿,202.65亿,203.95亿,114.00479125976562,6.135630130767822,116254870,131448,193100024,2,4,军工电子
187,601208,东材科技,-10.0,39.51,29.72亿,399.12亿,399.12亿,53.40663146972656,7.120450496673584,117882233,132321,285370298,2,18,塑料
188,002674,兴业科技,-10.017196655273438,20.93,2.48亿,61.23亿,61.86亿,68.4444580078125,4.0115838050842285,119336246,094815,310126799,4,4,纺织制造
189,002409,雅克科技,-10.0,130.5,36.54亿,415.67亿,621.09亿,58.22212600708008,8.209317207336426,121691902,132930,235878750,1,0,半导体
190,001314,亿道信息,-9.998371124267578,55.27,2.14亿,68.59亿,78.83亿,45.92831802368164,3.0425612926483154,129522481,093133,337357026,1,1,消费电子
191,603186,华正新材,-10.0,143.37,20.52亿,224.79亿,224.79亿,181.74607849121094,8.769440650939941,137491830,111226,264445965,2,13,元件
192,002436,兴森科技,-10.011743545532227,30.65,34.94亿,465.25亿,520.95亿,694.7965087890625,7.268720626831055,162209332,132006,571349709,2,20,元件
193,600288,大恒科技,-9.984025001525879,11.27,1.91亿,49.23亿,49.23亿,24.05909538269043,3.8238325119018555,164572891,093124,545996563,4,0,软件开发
194,000779,甘咨询,-9.975469589233398,11.01,1.10亿,51.17亿,51.18亿,21.965435028076172,2.086179733276367,197723459,093039,42944505,1,0,工程咨询
195,603538,美诺华,-9.994206428527832,31.07,22.60亿,104.68亿,105.62亿,84.7309799194336,21.112733840942383,217574914,131302,3580594038,2,8,化学制药
196,002384,东山精密,-9.999173164367676,217.73,245.84亿,3018.44亿,3987.96亿,89.82756042480469,7.849842071533203,235505912,145433,3990143917,2,11,元件
197,600246,万通发展,-9.98288631439209,15.78,21.87亿,298.31亿,306.60亿,-68.266845703125,7.121293544769287,254466149,111026,655925682,2,14,房地产开
198,002632,道明光学,-10.009443283081055,9.53,1.22亿,54.74亿,59.52亿,36.29903030395508,2.225457191467285,265079370,093103,768476328,1,1,塑料
199,603083,剑桥科技,-9.998296737670898,158.52,37.09亿,436.86亿,583.75亿,123.33209991455078,8.214742660522461,265329190,130037,477844113,2,11,通信设备
200,002851,麦格米特,-10.000731468200684,122.93,44.04亿,566.95亿,718.82亿,156.6900177001953,7.578980922698975,266432581,132124,604160993,3,13,其他电源
201,002747,埃斯顿,-10.002617835998535,34.37,28.69亿,268.91亿,332.63亿,84.9968490600586,10.51634693145752,271214219,130103,1378656059,2,13,自动化设
202,603683,晶华新材,-10.0,20.7,1349.64万,59.67亿,60.28亿,58.962738037109375,0.22619576752185822,305252301,092501,121386870,3,0,化学制品
203,000988,华工科技,-9.998299598693848,105.86,73.37亿,1063.88亿,1064.43亿,41.67927169799805,6.624582290649414,308140887,133248,708666852,3,2,自动化设
204,688146,中船特气,-20.0,200.8,40.00亿,291.10亿,1063.06亿,152.7832489013672,12.427931785583496,319925202,133150,578705630,1,1,半导体
205,000636,风华高科,-9.993552207946777,41.88,35.63亿,484.56亿,484.56亿,136.78916931152344,7.100697040557861,341735941,130051,524909089,2,9,元件
206,002636,金安国纪,-10.0,72.54,22.18亿,525.42亿,528.09亿,65.40953063964844,4.112529754638672,372225227,110500,943114880,2,4,元件
207,002185,华天科技,-9.9893159866333,16.85,76.64亿,559.87亿,560.00亿,161.31468200683594,13.125774383544922,410849236,132527,616289676,4,1,半导体
208,002141,贤丰控股,-9.933774948120117,5.44,8337.78万,56.19亿,56.19亿,141.26077270507812,1.4838095903396606,437509350,092500,1083811744,1,0,元件
209,002281,光迅科技,-9.997361183166504,170.51,80.72亿,1329.91亿,1411.08亿,147.02947998046875,5.874399185180664,529828110,130645,1062896759,2,6,通信设备
210,301217,铜冠铜箔,-20.0,103.24,26.66亿,855.88亿,855.88亿,201.19869995117188,3.0212819576263428,861881898,094306,2980165047,1,1,电池
211,001309,德明利,-9.99925422668457,482.89,85.97亿,797.10亿,1095.41亿,8.18405818939209,10.759350776672363,2520426488,094154,13689593476,4,5,半导体
