序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3053,600318,新力金融,7.71,3.35,0.25,173642.0,132072972.0,3.08,7.71,7.48,7.61,7.46,1.06,3.39,110.8,3.63,3953130043.0,3953130043.0,0.13,0.39,-14.14,-14.14
3054,688195,腾景科技,339.0,3.35,11.0,104218.0,3464463956.0,8.84,350.0,321.0,347.88,328.0,1.19,8.06,621.15,44.37,43849650000.0,43849650000.0,-0.26,0.8,93.77,99.94
3055,600558,大西洋,5.55,3.35,0.18,216544.0,119294580.0,1.86,5.55,5.45,5.46,5.37,1.51,2.41,27.34,2.06,4981706812.0,4981706812.0,0.0,0.0,-9.02,-9.02
3056,300189,神农种业,6.79,3.35,0.22,944986.0,633314747.47,4.72,6.82,6.51,6.51,6.57,0.94,10.66,922.13,9.53,6952960000.0,6017570102.0,0.0,0.15,-3.96,-8.74
3057,603277,银都股份,14.18,3.35,0.46,20234.0,28452345.0,3.5,14.2,13.72,13.9,13.72,1.1,0.33,13.98,3.06,8702256145.0,8646198635.0,0.07,0.07,-15.44,-15.75
3058,688121,卓然股份,11.1,3.35,0.36,38715.0,42964726.0,3.54,11.2,10.82,10.82,10.74,1.58,1.91,35.5,1.02,2593115433.0,2249600004.0,0.0,-0.09,-0.09,1.65
3059,002078,太阳纸业,15.45,3.34,0.5,177676.0,272946378.28,2.14,15.52,15.2,15.25,14.95,1.49,0.64,13.25,1.41,43175567589.0,42910755655.0,0.46,0.46,-0.26,-1.9
3060,601878,浙商证券,9.6,3.34,0.31,369855.0,351883801.0,2.37,9.61,9.39,9.42,9.29,1.77,0.81,18.2,1.18,43908447734.0,43908447734.0,0.0,0.0,-11.93,-10.61
3061,002232,启明信息,17.95,3.34,0.58,46845.0,83492351.11,2.01,17.95,17.6,17.6,17.37,1.26,1.15,225.35,5.19,7333444767.0,7333444767.0,0.06,0.22,-5.53,-4.52
3062,600215,派斯林,6.8,3.34,0.22,40921.0,27608894.0,2.58,6.8,6.63,6.74,6.58,1.05,0.9,-27.54,1.55,3106803584.0,3106803584.0,0.15,0.15,-3.55,-4.9
3063,300317,珈伟新能,4.95,3.34,0.16,676451.0,330453938.36,2.92,4.95,4.81,4.88,4.79,0.74,8.16,-74.97,2.64,4109432605.0,4103121355.0,0.2,0.2,27.25,28.91
3064,600289,ST信通,7.42,3.34,0.24,59935.0,44324013.0,4.6,7.54,7.21,7.33,7.18,1.25,1.06,-25.66,4.19,4682406352.0,4199146315.0,0.27,0.27,11.08,11.75
3065,300235,方直科技,13.34,3.33,0.43,102412.0,135573464.97,3.33,13.4,12.97,13.11,12.91,1.4,5.04,357.73,4.82,3358300111.0,2709811442.0,0.08,-0.07,-17.5,-18.21
3066,300681,英搏尔,23.61,3.33,0.76,136044.0,319133918.51,3.02,23.77,23.08,23.26,22.85,1.51,5.89,36.4,2.69,7225966577.0,5449064331.0,-0.13,-0.04,-9.61,-5.79
3067,002579,中京电子,13.05,3.33,0.42,1049008.0,1347268612.01,4.51,13.1,12.53,12.7,12.63,1.73,17.98,234.12,3.3,7994672991.0,7613525217.0,0.0,0.23,6.62,7.14
3068,600166,福田汽车,3.1,3.33,0.1,1570209.0,481780997.0,2.33,3.1,3.03,3.03,3.0,1.22,1.98,16.54,1.6,24543941138.0,24543941138.0,0.32,0.32,7.64,6.16
3069,601038,一拖股份,12.73,3.33,0.41,60216.0,76175765.0,1.87,12.73,12.5,12.51,12.32,1.03,0.82,17.62,1.87,14304004351.0,9314608151.0,0.08,0.0,-9.07,-10.16
3070,002816,*ST和科,22.99,3.33,0.74,18750.0,43129056.03,2.83,23.25,22.62,22.8,22.25,0.81,1.88,256.06,9.94,2299000000.0,2299000000.0,0.04,0.17,-0.86,2.31
3071,300817,双飞集团,18.0,3.33,0.58,16710.0,29920434.1,1.89,18.03,17.7,17.9,17.42,1.02,1.33,64.03,3.86,3929368320.0,2254702554.0,0.06,0.06,-14.53,-15.13
3072,605196,华通线缆,49.7,3.33,1.6,114953.0,569278158.0,3.72,50.12,48.33,49.0,48.1,1.15,2.28,74.02,7.69,25396838216.0,25096650216.0,0.1,-0.02,40.83,43.06
3073,600571,信雅达,13.68,3.32,0.44,111930.0,151630285.0,2.27,13.68,13.38,13.45,13.24,1.65,2.45,212.88,5.32,6379234467.0,6262043297.0,0.07,0.15,-13.31,-13.85
3074,000829,天音控股,10.59,3.32,0.34,219247.0,231163618.51,2.54,10.65,10.39,10.4,10.25,1.15,2.14,-142.39,3.72,10855813638.0,10845533195.0,0.09,0.0,-3.38,-2.93
3075,920925,锦好医疗,17.11,3.32,0.55,16820.0,28517390.61,2.54,17.14,16.72,16.85,16.56,0.75,3.04,111.37,4.53,1688083602.0,946098357.0,0.0,-0.06,-55.24,-46.28
3076,002145,钛能化学,4.67,3.32,0.15,450064.0,207988552.08,2.43,4.67,4.56,4.6,4.52,1.03,1.21,42.19,1.47,17777159095.0,17413836392.0,0.0,0.21,-5.08,-4.69
3077,600708,光明地产,3.42,3.32,0.11,236099.0,80439455.0,2.42,3.43,3.35,3.39,3.31,0.8,1.06,-8.25,0.83,7621937661.0,7610449977.0,0.0,-0.29,-8.06,-12.08
3078,002442,龙星科技,6.22,3.32,0.2,400982.0,248629621.77,3.82,6.3,6.07,6.17,6.02,3.5,8.14,38.49,1.71,3130463190.0,3064363132.0,0.0,0.32,0.0,0.16
3079,603009,北特科技,47.9,3.32,1.54,63198.0,302430142.0,2.35,48.38,47.29,47.6,46.36,1.12,1.87,134.28,9.44,16592072139.0,16209789663.0,0.02,0.06,-2.24,-0.54
3080,002090,金智科技,10.9,3.32,0.35,59575.0,64646693.0,1.52,10.91,10.75,10.75,10.55,0.82,1.5,70.48,2.86,4366290074.0,4316590881.0,0.09,0.09,-8.94,-7.63
3081,000799,酒鬼酒,43.28,3.32,1.39,58947.0,252505873.7,2.84,43.3,42.11,42.39,41.89,0.9,1.81,-1075.64,3.74,14062926254.0,14061692774.0,-0.02,-0.02,-22.4,-20.7
3082,600828,茂业商业,5.3,3.31,0.17,184861.0,96697365.0,2.53,5.3,5.17,5.19,5.13,0.91,1.07,-37.34,1.36,9179507494.0,9176208959.0,0.38,0.57,-8.15,-9.25
3083,605389,长龄液压,72.8,3.31,2.33,8713.0,62894545.0,3.09,72.98,70.8,71.23,70.47,1.07,0.64,71.23,4.98,10489538696.0,9920220128.0,0.05,0.26,-6.34,-6.67
3084,002114,罗平锌电,8.74,3.31,0.28,92902.0,80607459.34,2.01,8.74,8.57,8.68,8.46,1.09,2.87,-22.01,3.34,2826474634.0,2826435793.0,0.11,0.11,3.43,3.8
3085,600551,时代出版,8.11,3.31,0.26,50885.0,40987848.0,2.29,8.12,7.94,7.97,7.85,1.78,0.75,14.87,0.94,5499027988.0,5499027988.0,0.12,0.12,-2.29,-0.12
3086,002771,真视通,16.84,3.31,0.54,174940.0,293570063.6,3.19,16.95,16.43,16.43,16.3,0.87,10.02,-55.53,5.84,3532427444.0,2938826790.0,0.12,0.0,9.42,11.3
3087,300307,慈星股份,6.56,3.31,0.21,75978.0,49468174.5,2.05,6.57,6.44,6.45,6.35,1.08,0.97,53.93,1.64,5251632771.0,5162060287.0,-0.15,0.15,-7.99,-7.21
3088,002594,比亚迪,101.22,3.31,3.24,562818.0,5621410290.06,3.24,101.28,98.11,98.5,97.98,1.01,1.61,28.29,4.06,922842737529.0,352915018470.0,-0.01,0.02,3.17,3.58
3089,002582,好想你,11.54,3.31,0.37,161266.0,184923756.8,2.95,11.61,11.28,11.36,11.17,1.51,4.68,-822.91,1.65,5166549062.0,3972555023.0,0.09,0.26,1.23,4.43
3090,301020,密封科技,21.52,3.31,0.69,10812.0,23141276.0,1.92,21.55,21.15,21.2,20.83,1.0,0.74,35.6,3.22,3150528000.0,3150528000.0,-0.09,0.37,-2.93,-2.62
3091,603190,亚通精工,25.26,3.31,0.81,12062.0,30344516.0,3.23,25.34,24.55,24.84,24.45,0.98,2.93,22.93,1.39,3145880400.0,1038579601.0,0.04,0.04,-4.64,-6.34
3092,002613,北玻股份,3.74,3.31,0.12,195143.0,72106908.46,3.59,3.75,3.62,3.69,3.62,1.02,2.53,290.58,1.88,4116126908.0,2888239452.0,0.27,0.54,0.27,0.54
3093,600212,绿能慧充,7.2,3.3,0.23,87189.0,62373548.0,1.87,7.2,7.07,7.07,6.97,0.87,1.64,284.26,9.4,5069881534.0,3824497534.0,0.14,0.14,-10.89,-10.56
3094,002044,美年健康,5.63,3.3,0.18,1564313.0,883049984.91,2.39,5.72,5.59,5.59,5.45,2.38,4.04,318.7,2.79,22037249586.0,21811901540.0,0.0,0.0,3.11,6.63
3095,000589,贵州轮胎,4.69,3.3,0.15,291381.0,135790303.2,1.54,4.69,4.62,4.62,4.54,1.27,1.89,12.15,0.82,7291188924.0,7245209102.0,0.21,0.43,-9.11,-9.46
3096,000545,金浦钛业,3.13,3.3,0.1,608168.0,187064582.1,4.95,3.13,2.98,3.06,3.03,0.92,6.17,-9.96,3.39,3088787590.0,3084311690.0,0.0,0.32,10.21,10.99
3097,301087,可孚医疗,57.66,3.3,1.84,20823.0,119452650.36,2.81,57.87,56.3,56.81,55.82,0.99,1.07,32.41,2.47,12045001020.0,11188347553.0,0.09,0.21,16.18,29.08
3098,300096,ST易联众,8.45,3.3,0.27,63011.0,52338839.0,3.3,8.47,8.2,8.31,8.18,1.28,1.47,71.82,10.36,3633500000.0,3633500000.0,0.12,0.12,13.58,13.73
3099,601375,中原证券,4.07,3.3,0.13,393419.0,158592543.0,2.28,4.08,3.99,4.0,3.94,1.58,1.14,41.46,1.31,18896540729.0,14031405179.0,0.25,0.0,-6.86,-5.35
3100,603093,南华期货,17.82,3.3,0.57,158707.0,281970950.0,4.52,18.16,17.38,17.78,17.25,1.4,2.6,26.3,2.29,12789857593.0,10871374213.0,0.28,-0.34,-9.41,-8.57
3101,300221,银禧科技,10.03,3.3,0.32,164464.0,163900095.0,2.57,10.05,9.8,9.97,9.71,1.4,3.6,42.92,3.24,4751759491.0,4576729912.0,0.0,0.2,-0.4,-2.81
3102,603081,大丰实业,12.21,3.3,0.39,50026.0,60511478.0,2.54,12.22,11.92,12.05,11.82,1.05,1.18,42.02,1.61,5158714609.0,5158714609.0,0.08,0.0,-12.22,-12.97
3103,300228,富瑞特装,9.42,3.29,0.3,231519.0,216549658.38,2.19,9.45,9.25,9.29,9.12,0.86,4.12,24.39,2.34,5627748672.0,5289850917.0,0.21,0.0,-4.75,-4.75
3104,300553,集智股份,39.9,3.29,1.27,23032.0,91596340.7,2.98,40.15,39.0,39.43,38.63,1.04,2.71,104.55,5.21,4429813231.0,3387324465.0,0.0,0.03,-0.18,-1.21
3105,600977,中国电影,13.81,3.29,0.44,342030.0,468986588.0,2.24,13.81,13.51,13.51,13.37,1.65,1.83,291.42,2.33,25783270000.0,25783270000.0,0.07,0.15,-10.32,-12.15
3106,600655,豫园股份,4.71,3.29,0.15,142010.0,66520800.0,2.63,4.72,4.6,4.6,4.56,1.52,0.37,-3.74,0.61,18333478466.0,18321175946.0,-0.21,0.0,-9.07,-8.19
3107,603366,日出东方,8.79,3.29,0.28,324615.0,281814677.0,4.11,8.85,8.5,8.5,8.51,0.97,3.99,146.11,1.72,7146692808.0,7146692808.0,0.0,0.0,-8.72,-8.53
3108,002741,光华科技,17.6,3.29,0.56,93214.0,162954029.19,1.64,17.6,17.32,17.36,17.04,0.7,2.19,78.77,4.23,8184392656.0,7503904584.0,0.06,0.06,-15.75,-12.26
3109,301038,深水规院,21.05,3.29,0.67,23715.0,49591916.0,2.75,21.1,20.54,20.71,20.38,1.18,1.06,222.78,5.25,4695834000.0,4695834000.0,0.0,0.05,-11.26,-10.23
3110,002926,华西证券,8.48,3.29,0.27,184067.0,154976140.84,1.95,8.48,8.32,8.32,8.21,1.99,0.7,15.76,0.91,22260000000.0,22260000000.0,0.12,0.12,-8.92,-8.62
3111,301061,匠心家居,73.13,3.29,2.33,12144.0,89074162.07,4.48,74.5,71.33,71.79,70.8,1.71,0.84,18.25,3.95,15998460035.0,10628518724.0,0.04,0.04,-24.62,-22.86
3112,003023,彩虹集团,24.79,3.29,0.79,50750.0,124972318.4,2.88,24.89,24.2,24.2,24.0,1.2,4.83,44.84,1.69,2611418264.0,2605481406.0,0.0,-0.04,9.64,9.4
3113,300015,爱尔眼科,9.72,3.29,0.31,605144.0,584396806.77,2.02,9.72,9.53,9.58,9.41,1.32,0.76,21.83,4.04,90642855632.0,77326079012.0,0.1,0.1,-12.43,-10.83
3114,000778,新兴铸管,4.71,3.29,0.15,437180.0,204418676.6,1.97,4.71,4.62,4.62,4.56,0.93,1.12,20.02,0.71,18666588562.0,18338881886.0,0.21,0.0,12.68,12.68
3115,000888,峨眉山Ａ,12.87,3.29,0.41,144511.0,186943714.5,4.01,13.3,12.8,12.8,12.46,1.33,2.74,21.71,2.49,6781371623.0,6781371623.0,0.08,0.08,-1.15,-1.91
3116,002079,苏州固锝,9.73,3.29,0.31,219049.0,211765653.55,1.59,9.73,9.58,9.61,9.42,1.41,2.7,94.73,2.56,7896138406.0,7888735452.0,0.0,0.0,0.31,1.88
3117,300207,欣旺达,24.53,3.28,0.78,605548.0,1480736679.83,1.47,24.61,24.26,24.31,23.75,0.87,3.53,24.18,1.82,45318253800.0,42040426639.0,0.04,0.08,-5.36,-6.2
3118,000570,苏常柴Ａ,5.67,3.28,0.18,115373.0,64929506.2,2.37,5.68,5.55,5.57,5.49,0.87,2.08,67.45,1.16,4001276515.0,3150776515.0,0.0,0.18,1.8,1.98
3119,300928,华安鑫创,29.57,3.28,0.94,13479.0,39845519.45,2.2,29.79,29.16,29.3,28.63,1.31,2.52,-30.4,2.15,2365600000.0,1584552154.0,0.0,-0.14,-5.74,-5.07
3120,300640,德艺文创,7.25,3.28,0.23,94857.0,68718612.5,2.14,7.3,7.15,7.18,7.02,1.06,4.3,118.64,2.78,2254702346.0,1600431193.0,0.28,0.14,-9.26,-6.33
3121,601058,赛轮轮胎,13.87,3.28,0.44,569340.0,794297305.0,2.9,14.2,13.81,13.9,13.43,1.63,1.73,11.91,2.16,45605950592.0,45605950592.0,0.14,0.14,-16.19,-14.28
3122,002850,科达利,181.0,3.28,5.75,56593.0,1011367055.88,2.99,181.0,175.76,178.89,175.25,0.58,2.84,28.29,3.78,49910762308.0,36033258818.0,0.09,0.17,13.31,14.66
3123,301092,争光股份,33.66,3.28,1.07,15861.0,53032597.8,3.31,33.74,32.66,33.04,32.59,1.46,2.61,42.96,2.34,4528457659.0,2042777737.0,0.09,0.09,-5.56,-4.27
3124,002489,浙江永强,3.46,3.28,0.11,218235.0,75145039.52,1.49,3.46,3.41,3.41,3.35,1.29,1.14,8.29,1.6,7504796443.0,6619080091.0,0.29,0.29,-9.66,-9.66
3125,002624,完美世界,20.22,3.27,0.64,870007.0,1752859930.84,3.78,20.56,19.82,20.4,19.58,1.33,4.76,44.2,5.54,39226161129.0,36956762089.0,0.1,0.1,19.57,23.37
3126,600478,科力远,7.26,3.27,0.23,437014.0,314278338.0,1.99,7.27,7.13,7.15,7.03,0.91,2.62,68.89,4.17,12091827050.0,12091827050.0,0.0,0.0,4.46,5.37
3127,300760,迈瑞医疗,162.92,3.27,5.16,81943.0,1325537833.69,2.19,162.98,159.53,159.53,157.76,1.02,0.68,24.28,5.19,197530951910.0,197361171186.0,0.0,0.03,-18.38,-14.46
3128,600266,城建发展,5.06,3.27,0.16,281141.0,141210739.0,2.45,5.07,4.95,4.96,4.9,1.12,1.35,10.3,0.54,10503262145.0,10503262145.0,0.0,0.0,-9.32,-0.2
3129,300756,金马游乐,42.95,3.27,1.36,32610.0,140196580.48,5.12,43.69,41.56,42.48,41.59,1.13,2.48,56.15,4.62,6768841659.0,5636343661.0,0.0,0.12,-24.04,-24.49
3130,002028,思源电气,206.74,3.27,6.54,133453.0,2749249882.85,1.88,207.47,203.7,206.5,200.2,1.48,2.19,51.06,10.43,161481887513.0,126001619199.0,0.0,0.35,36.78,33.73
3131,688057,金达莱,12.3,3.27,0.39,19553.0,23937294.0,2.35,12.36,12.08,12.1,11.91,1.34,0.71,35.36,1.07,3394800000.0,3394800000.0,0.0,-0.08,-1.13,0.65
3132,301533,威马农机,32.51,3.27,1.03,9012.0,29081494.44,2.26,32.54,31.83,32.0,31.48,0.72,3.17,66.24,2.82,3195950817.0,924477117.0,0.03,0.09,-19.49,-19.75
3133,300214,日科化学,7.26,3.27,0.23,121546.0,86814981.0,3.98,7.27,6.99,7.04,7.03,1.12,2.61,630.3,1.39,3375192978.0,3375192978.0,0.14,0.0,5.83,8.68
3134,603033,三维股份,11.36,3.27,0.36,192245.0,214065096.0,6.82,11.5,10.75,10.9,11.0,1.58,1.9,-77.01,4.03,11714017973.0,11502352364.0,0.18,0.18,6.67,5.09
3135,300800,力合科技,12.0,3.27,0.38,34239.0,41035305.0,2.32,12.1,11.83,11.85,11.62,1.16,1.46,96.9,1.41,2841108000.0,2812578000.0,0.0,0.08,1.18,3.18
3136,002278,神开股份,11.68,3.27,0.37,148326.0,171566389.84,3.8,11.7,11.27,11.51,11.31,0.95,4.44,90.45,3.62,4555642836.0,3903138841.0,0.0,0.0,-7.3,-8.03
3137,605377,华旺科技,9.81,3.26,0.31,136100.0,134211326.0,5.05,10.08,9.6,9.99,9.5,1.65,2.44,19.84,1.42,5460935329.0,5460935329.0,0.0,0.0,13.15,14.87
3138,600008,首创环保,3.17,3.26,0.1,1036833.0,324282402.0,2.93,3.17,3.08,3.09,3.07,1.46,1.41,12.17,1.11,23269672446.0,23269672446.0,0.0,0.0,5.67,7.09
3139,600030,中信证券,24.7,3.26,0.78,1527460.0,3749420200.0,1.84,24.77,24.33,24.45,23.92,1.73,1.25,12.17,1.3,366067506676.0,300760809058.0,0.0,-0.04,-14.94,-13.09
3140,601890,亚星锚链,10.45,3.26,0.33,364730.0,377624734.0,2.27,10.45,10.22,10.3,10.12,1.48,3.8,35.59,2.71,10025730000.0,10025730000.0,0.0,0.1,-0.95,1.55
3141,300386,飞天诚信,14.56,3.26,0.46,60255.0,87266354.2,2.13,14.6,14.3,14.3,14.1,1.47,2.4,439.74,4.13,6086720640.0,3651031428.0,0.07,-0.14,-16.23,-19.38
3142,301082,久盛电气,17.74,3.26,0.56,45097.0,79377233.55,1.92,17.74,17.41,17.53,17.18,1.22,2.16,108.62,3.86,4014724747.0,3711767005.0,0.06,0.17,-3.27,-0.89
3143,600366,宁波韵升,12.34,3.26,0.39,256403.0,314057795.0,2.09,12.36,12.11,12.2,11.95,1.67,2.33,36.87,2.22,13562166569.0,13562166569.0,-0.08,0.0,-11.22,-10.51
3144,002218,拓日新能,6.02,3.26,0.19,1449059.0,860970065.17,3.09,6.03,5.85,5.87,5.83,0.63,10.44,-58.37,2.1,8477966897.0,8353820651.0,-0.17,-0.17,41.98,38.71
3145,002669,康达新材,13.0,3.26,0.41,83830.0,107922959.0,2.94,13.0,12.63,12.79,12.59,1.33,2.77,35.2,1.45,3944200000.0,3935331400.0,0.08,0.08,-13.45,-14.47
3146,688570,天玛智控,17.74,3.26,0.56,8136.0,14315248.0,3.61,17.8,17.18,17.28,17.18,1.75,0.43,78.51,1.79,7681420000.0,3338668000.0,-0.06,0.0,-4.93,-3.69
3147,688557,兰剑智能,32.0,3.26,1.01,19914.0,63693069.0,2.29,32.31,31.6,31.6,30.99,1.82,1.94,30.02,2.66,3285748480.0,3285748480.0,0.03,0.09,-15.79,-12.16
3148,605098,行动教育,57.0,3.26,1.8,18025.0,100902977.0,3.75,57.0,54.93,55.62,55.2,1.35,1.51,23.73,7.04,6797312700.0,6797312700.0,0.35,0.04,34.82,36.49
3149,605099,共创草坪,42.49,3.26,1.34,84282.0,357839841.0,7.19,43.72,40.76,41.15,41.15,1.19,2.1,24.9,5.69,17103895792.0,17057734656.0,0.02,-0.07,18.26,19.05
3150,000532,华金资本,13.67,3.25,0.43,86096.0,116741759.0,1.96,13.67,13.41,13.51,13.24,1.53,2.51,28.83,2.9,4712163008.0,4696325028.0,0.07,0.07,-14.35,-15.2
3151,300848,美瑞新材,15.26,3.25,0.48,39199.0,59212965.15,2.64,15.27,14.88,14.95,14.78,1.17,1.55,79.7,4.26,6529565188.0,3862649533.0,0.13,0.26,-4.09,-3.54
3152,605567,春雪食品,11.13,3.25,0.35,38369.0,42470173.0,2.32,11.15,10.9,11.08,10.78,0.93,1.92,49.29,2.04,2226000000.0,2226000000.0,0.09,0.18,1.92,1.18
3153,603759,海天股份,9.53,3.25,0.3,52397.0,49495179.0,2.28,9.53,9.32,9.34,9.23,0.6,1.13,31.75,1.55,4400572800.0,4400572800.0,0.11,0.32,-10.01,-9.58
3154,001229,魅视科技,36.2,3.25,1.14,16822.0,60718274.0,2.74,36.46,35.5,35.73,35.06,0.96,3.19,69.2,3.72,3708744300.0,1906995438.0,0.08,0.19,-16.65,-16.63
3155,300631,久吾高科,27.0,3.25,0.85,29757.0,79632989.0,2.1,27.0,26.45,26.78,26.15,1.07,2.47,52.17,2.58,3376172448.0,3253255137.0,0.07,0.07,-8.35,-6.54
3156,000670,盈方微,7.63,3.25,0.24,584649.0,440391447.38,3.52,7.65,7.39,7.52,7.39,0.72,7.11,-78.27,142.57,6445253696.0,6270813584.0,0.0,0.13,-1.29,3.39
3157,603369,今世缘,26.68,3.25,0.84,97735.0,258283444.0,2.86,26.74,26.0,26.11,25.84,0.91,0.78,9.79,2.02,33264624987.0,33264624987.0,0.04,0.04,-23.9,-23.29
3158,601279,英利汽车,4.14,3.24,0.13,95527.0,39195976.0,2.24,4.14,4.05,4.06,4.01,0.73,0.6,-77.68,1.57,6565153978.0,6565153978.0,0.0,0.0,-20.54,-20.38
3159,003012,东鹏控股,6.37,3.24,0.2,71078.0,45101389.98,2.27,6.39,6.25,6.28,6.17,0.94,0.62,15.84,0.97,7369969976.0,7290530331.0,-0.16,0.0,-4.07,-2.75
3160,300341,麦克奥迪,14.66,3.24,0.46,52006.0,75826778.3,1.9,14.68,14.41,14.44,14.2,1.29,1.01,39.47,3.94,7585235526.0,7555302738.0,0.14,0.07,-12.48,-10.28
3161,002378,章源钨业,32.14,3.24,1.01,703432.0,2242612687.1,2.67,32.23,31.4,32.0,31.13,1.78,5.89,133.03,16.57,38613563785.0,38411200800.0,0.09,-0.06,122.58,126.66
3162,600523,贵航股份,14.03,3.24,0.44,36173.0,50484974.0,2.21,14.05,13.75,13.75,13.59,1.32,0.9,29.45,1.77,5672487820.0,5668746019.0,0.0,-0.07,-10.69,-10.69
3163,688185,康希诺,68.5,3.24,2.15,18804.0,128092931.0,2.47,68.79,67.15,67.62,66.35,0.78,1.64,607.13,3.42,16922500369.0,7834543719.0,-0.06,-0.03,5.73,8.99
3164,600703,三安光电,12.41,3.24,0.39,2212431.0,2713644061.0,3.08,12.42,12.05,12.3,12.02,1.2,4.43,524.09,1.75,61913722402.0,61913722402.0,0.0,0.16,-13.7,-12.17
3165,300904,威力传动,57.07,3.24,1.79,8997.0,51016671.52,2.82,57.11,55.55,56.0,55.28,0.84,4.12,-53.52,6.27,4130911050.0,1245187388.0,0.05,0.04,-9.83,-8.85
3166,688359,三孚新科,79.13,3.24,2.48,24877.0,196337457.0,1.98,79.6,78.08,79.0,76.65,1.4,2.52,-158.31,13.21,7813782612.0,7813782612.0,0.08,0.15,11.81,18.76
3167,002792,通宇通讯,49.07,3.24,1.54,890337.0,4355007072.4,9.55,51.09,46.55,46.67,47.53,1.34,26.36,762.76,9.24,25704633992.0,16577047332.0,0.0,-0.41,7.12,14.92
3168,001382,新亚电缆,20.76,3.23,0.65,58872.0,121472580.42,2.04,20.78,20.37,20.56,20.11,0.77,9.34,83.11,5.38,8553120000.0,1307880000.0,-0.05,0.19,0.53,1.27
3169,601096,宏盛华源,5.75,3.23,0.18,298278.0,170647264.0,2.15,5.77,5.65,5.69,5.57,1.06,1.82,40.77,3.36,15382141756.0,9447115111.0,-0.17,0.0,37.23,38.55
3170,603788,宁波高发,15.35,3.23,0.48,16754.0,25576759.0,1.75,15.35,15.09,15.15,14.87,1.45,0.75,16.49,1.66,3424048794.0,3424048794.0,0.2,0.13,-6.86,-6.06
3171,920682,球冠电缆,8.95,3.23,0.28,47729.0,42564617.01,2.65,9.02,8.79,8.82,8.67,0.88,2.54,30.06,2.51,2904096000.0,1684142282.0,-0.11,0.11,-3.45,-2.51
3172,000683,博源化工,8.94,3.23,0.28,652156.0,575928452.19,5.66,9.04,8.55,8.66,8.66,1.93,1.95,23.47,2.29,33228474146.0,29940167486.0,0.79,0.22,22.47,20.16
3173,688549,中巨芯-U,9.27,3.23,0.29,314250.0,288012923.0,2.45,9.28,9.06,9.15,8.98,1.42,5.33,-797.3,4.57,13694348520.0,5462987130.0,0.11,0.11,-0.86,1.64
3174,920020,泰凯英,15.66,3.23,0.49,9446.0,14707162.63,2.24,15.74,15.4,15.74,15.17,1.09,1.71,20.28,3.0,3522638700.0,862880110.0,0.13,0.32,-9.64,-8.85
3175,000410,沈阳机床,6.71,3.23,0.21,154071.0,102763832.84,1.85,6.71,6.59,6.63,6.5,1.11,0.92,11639.55,3.75,17775279890.0,11278945984.0,0.15,0.0,-7.58,-6.15
3176,002977,天箭科技,28.15,3.23,0.88,20471.0,57128781.68,3.26,28.16,27.27,27.8,27.27,1.13,3.07,-99.23,3.23,3381378000.0,1875357786.0,0.0,0.07,-22.47,-20.28
3177,300957,贝泰妮,38.68,3.23,1.21,46059.0,176793656.0,1.73,38.7,38.05,38.05,37.47,1.37,1.09,45.2,2.69,16384848000.0,16384848000.0,0.16,0.21,-3.4,-1.6
3178,603358,华达科技,34.8,3.23,1.09,177085.0,599092032.0,10.32,35.18,31.7,33.37,33.71,0.72,3.89,31.17,4.27,16347059045.0,15840246356.0,-0.03,-0.32,-31.23,-30.88
3179,002091,江苏国泰,9.26,3.23,0.29,273683.0,250961360.44,2.79,9.26,9.01,9.06,8.97,1.45,1.71,11.65,0.92,15072645252.0,14799245289.0,0.0,0.22,2.66,2.55
3180,301680,固德电材,101.95,3.23,3.19,28485.0,290039122.89,2.53,102.55,100.05,100.05,98.76,1.04,16.95,47.12,8.2,8441460000.0,1713012836.0,-0.16,-0.23,75.78,75.78
3181,002015,协鑫能科,17.91,3.23,0.56,2355806.0,4141409503.52,4.84,18.04,17.2,17.52,17.35,1.32,14.51,28.61,2.36,29073743837.0,29073743837.0,0.0,-0.11,75.76,80.0
3182,605555,德昌股份,15.32,3.23,0.48,72517.0,110208391.0,2.16,15.34,15.02,15.1,14.84,0.57,1.5,34.34,2.46,7415937693.0,7415937693.0,0.07,0.0,-18.94,-16.28
3183,000530,冰山冷热,6.07,3.23,0.19,125373.0,75751902.1,1.87,6.08,5.97,5.99,5.88,1.25,2.09,42.51,1.61,5118299917.0,3642251680.0,0.0,0.0,-14.99,-17.08
3184,603823,百合花,15.66,3.23,0.49,31435.0,48984614.0,2.11,15.72,15.4,15.4,15.17,1.04,0.75,36.11,2.68,6520318245.0,6520318245.0,0.0,0.06,1.29,4.05
3185,000069,华侨城Ａ,2.24,3.23,0.07,529361.0,117557252.41,2.76,2.25,2.19,2.19,2.17,1.44,0.77,-1.24,0.51,18004578039.0,15452867989.0,0.0,-0.44,-11.11,-9.68
3186,920022,世昌股份,26.31,3.22,0.82,4039.0,10577093.01,2.08,26.32,25.79,25.9,25.49,1.36,2.43,23.04,3.7,1587045510.0,437140650.0,0.04,0.15,-12.5,-12.27
3187,002652,扬子新材,4.49,3.22,0.14,193021.0,86152153.33,2.07,4.5,4.41,4.43,4.35,0.84,3.77,-110.49,9.17,2299167360.0,2299167360.0,0.22,0.22,13.67,13.67
