序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5243,002624,完美世界,20.15,-2.66,-0.55,965148.0,1984836973.39,6.18,21.35,20.07,20.88,20.7,1.14,5.28,44.05,5.52,39090363341.0,36828820776.0,-0.15,-0.05,9.63,22.94
5244,300415,伊之密,23.81,-2.66,-0.65,153690.0,366847785.78,3.6,24.49,23.61,24.49,24.46,1.89,3.39,20.64,3.29,11156463220.0,10788123830.0,0.0,0.0,-12.4,-8.63
5245,300570,太辰光,137.45,-2.67,-3.77,292876.0,4051357958.79,4.95,143.0,136.01,143.0,141.22,0.91,15.24,104.42,18.28,31218587869.0,26416900085.0,0.01,0.07,27.72,18.95
5246,600521,华海药业,16.43,-2.67,-0.45,360541.0,593886651.0,2.61,16.82,16.38,16.61,16.88,1.0,2.41,92.15,2.6,24599852594.0,24599852594.0,0.0,0.06,-4.2,-3.18
5247,002508,老板电器,19.45,-2.7,-0.54,80420.0,158466905.43,3.35,20.09,19.42,19.99,19.99,1.96,0.86,11.91,1.61,18379061916.0,18157582257.0,0.0,0.1,0.21,0.52
5248,688147,微导纳米,67.31,-2.7,-1.87,94289.0,634384790.0,5.78,68.88,64.88,68.68,69.18,1.19,2.04,145.85,10.42,31040586241.0,31040586241.0,-0.13,0.04,-10.52,7.2
5249,300964,本川智能,75.41,-2.7,-2.09,58479.0,441472488.53,2.53,76.66,74.7,76.11,77.5,0.77,10.44,130.51,5.69,5755915896.0,4223701054.0,0.08,-0.04,19.64,35.63
5250,605196,华通线缆,50.01,-2.7,-1.39,80035.0,400323052.0,4.2,51.65,49.49,51.42,51.4,0.79,1.58,74.48,7.74,25553718772.0,25253188678.0,-0.1,0.04,28.73,43.96
5251,688553,汇宇制药-W,19.4,-2.71,-0.54,109943.0,214967311.0,3.11,19.93,19.31,19.6,19.94,0.83,3.2,-339.58,2.17,8217840000.0,6664670665.0,0.31,0.31,-9.05,9.05
5252,300076,GQY视讯,4.63,-2.73,-0.13,588466.0,268996733.65,3.15,4.65,4.5,4.51,4.76,3.32,13.88,-46.65,2.18,1963120000.0,1963120000.0,0.22,0.0,-43.33,-44.22
5253,300236,上海新阳,85.45,-2.74,-2.41,104389.0,901023624.13,3.66,88.47,85.25,88.06,87.86,0.99,3.75,89.06,5.2,26778504974.0,23802106216.0,0.0,0.07,-3.45,34.02
5254,300508,维宏股份,37.97,-2.77,-1.08,36826.0,139158372.0,4.3,38.69,37.01,38.69,39.05,2.29,4.5,47.07,4.8,4132895150.0,3108191280.0,0.08,0.05,-4.93,2.9
5255,002379,宏桥控股,28.31,-2.78,-0.81,185562.0,528247921.96,5.36,29.46,27.9,29.06,29.12,1.22,1.63,20.65,0.71,368910956299.0,32170740947.0,0.04,0.07,-3.71,18.35
5256,920179,凯德石英,52.69,-2.79,-1.51,69704.0,373786058.88,8.54,55.63,51.0,51.0,54.2,1.91,11.67,169.71,5.26,3950169300.0,3146566395.0,-0.96,-2.01,13.41,36.36
5257,301550,斯菱智驱,158.24,-2.8,-4.55,53873.0,849410357.98,4.05,161.9,155.3,161.02,162.79,0.82,3.82,196.32,13.76,36596956000.0,22324431157.0,-0.1,0.13,-13.58,14.09
5258,300738,奥飞数据,24.29,-2.8,-0.7,967381.0,2361617730.45,2.96,24.85,24.11,24.74,24.99,1.04,9.82,180.82,6.39,23930179211.0,23922650282.0,0.21,-0.16,2.97,31.37
5259,300857,协创数据,307.99,-2.81,-8.91,248546.0,7615468724.16,3.36,312.66,302.0,308.0,316.9,0.89,7.23,91.55,24.28,106601735644.0,105945578349.0,0.01,0.19,57.3,82.59
5260,301611,珂玛科技,100.11,-2.81,-2.89,155908.0,1570534955.72,3.14,102.86,99.63,102.45,103.0,1.05,10.64,133.88,25.28,43647960000.0,14674392896.0,0.08,0.04,-25.82,16.77
5261,600219,南山铝业,6.21,-2.82,-0.18,2818411.0,1751289966.0,3.13,6.37,6.17,6.37,6.39,1.26,2.45,15.06,1.44,71313786681.0,71313786681.0,-0.16,0.16,4.72,15.43
5262,603766,隆鑫通用,15.16,-2.82,-0.44,632082.0,953134526.0,6.6,15.58,14.55,15.2,15.6,3.23,3.08,16.51,3.23,31131694446.0,31131694446.0,-0.07,-0.13,2.92,-4.71
5263,688596,正帆科技,31.68,-2.82,-0.92,137156.0,435398010.0,6.66,32.77,30.6,30.82,32.6,2.04,4.66,-91.01,2.57,9318076131.0,9318076131.0,-0.09,-0.13,-3.74,0.16
5264,605255,天普股份,116.5,-2.82,-3.38,29739.0,348296466.0,6.09,122.3,115.0,122.0,119.88,0.76,2.22,656.29,19.36,15620320000.0,15620320000.0,0.0,-0.09,-33.36,-46.56
5265,000889,中嘉博创,5.14,-2.84,-0.15,2555625.0,1334000874.22,7.94,5.45,5.03,5.42,5.29,1.0,29.38,-181.84,65.17,4812536336.0,4471004050.0,0.59,0.39,34.91,42.78
5266,002248,华东数控,12.64,-2.84,-0.37,208223.0,261247707.0,2.92,12.74,12.36,12.7,13.01,1.44,6.77,119.55,33.88,3886744384.0,3886744384.0,0.0,0.08,1.28,9.63
5267,002531,天顺风能,12.25,-2.85,-0.36,744264.0,913961763.85,4.28,12.61,12.07,12.57,12.61,1.33,4.17,-93.46,2.54,22011763561.0,21888119913.0,0.08,0.16,70.14,78.57
5268,688789,宏华数科,70.02,-2.86,-2.06,22071.0,154713457.0,3.55,71.84,69.28,71.78,72.08,1.49,1.22,23.86,3.53,12621532612.0,12621532612.0,-0.04,0.01,-15.82,-14.16
5269,603373,安邦护卫,39.99,-2.87,-1.18,21013.0,84460715.0,3.21,41.17,39.85,41.17,41.17,1.65,4.63,35.83,2.38,4300000011.0,1816750019.0,0.0,0.08,-0.03,5.35
5270,600539,狮头股份,16.58,-2.87,-0.49,180989.0,303376082.0,6.21,17.47,16.41,17.36,17.07,0.73,7.87,-174.56,12.71,3813400000.0,3813400000.0,-0.42,-0.06,55.83,62.87
5271,688328,深科达,41.11,-2.88,-1.22,66008.0,274942186.0,4.39,42.81,40.95,42.28,42.33,1.19,6.99,159.02,4.68,3883098287.0,3883098287.0,-0.1,-0.29,34.13,40.88
5272,002268,电科网安,16.88,-2.88,-0.5,191623.0,320532763.62,2.42,16.92,16.5,16.9,17.38,2.29,2.27,-22.9,2.6,14274337081.0,14267895673.0,-0.06,-0.06,-20.75,-17.82
5273,301373,凌玮科技,97.61,-2.89,-2.9,70649.0,708465286.63,8.14,105.18,97.0,100.91,100.51,0.73,17.32,77.15,6.37,10587960803.0,3980838196.0,0.1,-0.36,186.67,204.08
5274,001231,农心科技,24.21,-2.89,-0.72,39515.0,96852260.0,3.41,25.0,24.15,24.93,24.93,0.76,7.77,45.59,2.45,2419547400.0,1230872715.0,0.04,0.0,-2.18,-2.93
5275,603863,松炀资源,17.81,-2.89,-0.53,78544.0,140323743.0,3.93,18.34,17.62,17.79,18.34,0.89,3.84,-31.52,10.01,3644816500.0,3644816500.0,0.0,-0.11,-6.46,-10.73
5276,688661,和林微纳,86.2,-2.9,-2.57,75128.0,665750066.0,8.11,91.88,84.68,88.77,88.77,1.54,4.95,439.47,10.66,13092730601.0,13092730601.0,-0.12,0.03,6.49,66.54
5277,000830,鲁西化工,15.72,-2.9,-0.47,418296.0,662531355.03,3.64,16.22,15.63,16.1,16.19,1.46,2.2,21.94,1.57,29935894853.0,29933535564.0,-0.13,0.26,-10.12,-5.13
5278,301180,万祥科技,20.08,-2.9,-0.6,78745.0,158896610.64,5.03,20.9,19.86,20.78,20.68,1.04,4.8,623.84,6.09,8032200800.0,3295891080.0,0.05,0.1,12.05,20.24
5279,603119,浙江荣泰,76.44,-2.91,-2.29,137735.0,1055492886.0,3.18,78.0,75.5,78.0,78.73,0.89,6.76,99.88,13.65,27804449946.0,15584547681.0,0.0,0.08,-31.21,-33.92
5280,600730,中国高科,8.35,-2.91,-0.25,205568.0,173015056.0,5.47,8.73,8.26,8.6,8.6,1.23,3.5,-267.01,2.73,4898577617.0,4898577617.0,0.0,-0.12,-27.01,-23.67
5281,301123,奕东电子,66.53,-2.92,-2.0,175848.0,1198196353.29,6.79,70.49,65.84,68.71,68.53,1.26,7.53,408.2,5.37,15610599200.0,15541408000.0,0.02,-0.18,0.15,-9.56
5282,920242,建邦科技,26.5,-2.93,-0.8,24126.0,64825048.74,6.48,27.89,26.12,26.51,27.3,2.57,6.41,20.64,2.6,1766768250.0,998161588.0,0.04,0.0,-13.71,-9.46
5283,301282,金禄电子,45.04,-2.93,-1.36,154719.0,700612062.96,4.2,46.65,44.7,46.01,46.4,0.69,13.16,75.31,3.96,6807344159.0,5295900306.0,-0.04,0.11,53.3,54.99
5284,601208,东材科技,35.65,-2.94,-1.08,652571.0,2339186771.0,3.35,36.65,35.42,36.51,36.73,1.03,6.46,95.46,6.03,36013021918.0,36013021918.0,-0.03,0.0,24.17,32.09
5285,688221,前沿生物-U,19.07,-2.95,-0.58,107440.0,206543107.0,4.38,19.84,18.98,19.42,19.65,0.85,2.87,-27.29,8.08,7143214913.0,7143214913.0,0.0,0.0,-26.93,5.65
5286,603319,美湖股份,33.93,-2.97,-1.04,143937.0,493793379.0,3.83,35.15,33.81,34.97,34.97,1.17,4.24,129.8,4.67,11507348575.0,11507348575.0,-0.03,-0.03,-8.99,-7.14
5287,300401,花园生物,13.39,-2.97,-0.41,217856.0,293739737.45,3.55,13.82,13.33,13.69,13.8,1.8,4.07,36.2,2.22,7279942297.0,7162324551.0,0.0,0.3,-18.95,-11.44
5288,301183,东田微,193.19,-2.98,-5.93,79617.0,1552537006.18,4.77,200.5,191.0,200.0,199.12,1.0,13.56,144.98,16.57,15469950057.0,11340895550.0,-0.03,0.0,27.97,24.57
5289,688662,富信科技,68.3,-2.98,-2.1,73591.0,503885469.0,3.98,70.0,67.2,68.68,70.4,1.11,8.34,151.1,8.25,6026792000.0,6026792000.0,0.04,0.03,18.39,33.27
5290,601600,中国铝业,12.31,-2.99,-0.38,2863350.0,3528698861.0,2.92,12.6,12.23,12.59,12.69,1.17,2.17,16.66,2.82,211177697035.0,162164125255.0,-0.16,-0.08,-10.41,0.74
5291,600153,建发股份,8.73,-3.0,-0.27,221932.0,195290822.0,3.33,9.02,8.72,8.99,9.0,1.51,0.77,16.53,0.45,25312971550.0,25312971550.0,0.0,0.0,-4.49,-3.54
5292,301307,美利信,44.04,-3.0,-1.36,110701.0,491215909.12,4.16,45.71,43.82,45.39,45.4,1.06,10.16,-32.39,3.25,9274824000.0,4799991826.0,-0.14,-0.09,28.92,27.36
5293,688638,誉辰智能,43.66,-3.0,-1.35,15978.0,70355519.0,4.71,45.37,43.25,44.5,45.01,1.4,6.04,-16.49,3.01,2444960000.0,1155288221.0,0.0,0.0,11.46,20.18
5294,601702,华峰铝业,20.28,-3.01,-0.63,108081.0,221095807.0,3.35,20.85,20.15,20.73,20.91,1.31,1.08,16.85,3.15,20250200568.0,20250200568.0,0.1,0.15,0.15,-0.93
5295,301312,智立方,117.13,-3.04,-3.67,76165.0,891391682.51,3.73,120.0,115.5,118.47,120.8,0.92,12.58,152.18,11.52,14193885084.0,7092545364.0,-0.02,0.06,118.69,134.4
5296,000933,神火股份,33.69,-3.05,-1.06,464869.0,1566756526.59,3.14,34.5,33.41,34.45,34.75,0.95,2.07,8.27,2.82,75768958202.0,75715582630.0,0.0,-0.03,6.99,22.64
5297,688603,天承科技,94.36,-3.07,-2.99,58451.0,560983737.0,5.65,98.8,93.3,97.0,97.35,0.85,12.33,140.72,9.87,11769006085.0,4474702837.0,0.04,0.1,-3.22,25.88
5298,600419,天润乳业,9.45,-3.08,-0.3,61924.0,58813294.0,3.49,9.75,9.41,9.75,9.75,1.89,1.96,71.88,1.23,2981589562.0,2981589562.0,0.0,0.0,-5.5,-4.55
5299,001308,康冠科技,20.14,-3.08,-0.64,34105.0,68870124.22,3.66,20.78,20.02,20.58,20.78,2.23,0.7,28.04,1.8,14172036735.0,9804584587.0,0.0,0.15,-7.95,-3.45
5300,001267,汇绿生态,43.33,-3.09,-1.38,699928.0,3066157104.82,5.77,45.3,42.72,44.35,44.71,1.22,11.56,386.24,20.9,34021185498.0,26242492038.0,-0.05,0.05,76.07,97.85
5301,301696,三瑞智能,102.0,-3.12,-3.28,118107.0,1204857727.09,5.96,105.77,99.5,102.13,105.28,0.75,39.26,96.83,31.66,40801020000.0,3068502108.0,-0.12,-0.09,313.29,313.29
5302,002285,世联行,3.09,-3.13,-0.1,1029209.0,320978906.7,4.7,3.21,3.06,3.19,3.19,1.25,5.21,-9.48,2.81,6157841727.0,6103486814.0,0.0,0.0,6.92,8.42
5303,300188,国投智能,12.67,-3.13,-0.41,239239.0,301600743.45,2.52,12.79,12.46,12.77,13.08,2.02,2.8,-17.92,4.36,10889577518.0,10839293835.0,-0.08,0.0,-19.66,-13.28
5304,603400,华之杰,67.69,-3.13,-2.19,27263.0,182974757.0,5.55,68.88,65.0,66.1,69.88,2.44,13.63,54.34,5.52,6769000000.0,1353800000.0,0.0,0.09,20.4,30.7
5305,002016,世荣兆业,5.55,-3.14,-0.18,281948.0,155480123.24,5.58,5.76,5.44,5.73,5.73,2.47,3.48,54.49,0.91,4490480758.0,4490480758.0,0.18,0.18,-4.97,-3.98
5306,300052,中青宝,13.56,-3.14,-0.44,293727.0,401866793.62,5.36,14.1,13.35,13.67,14.0,1.18,11.22,-97.59,9.39,3550804108.0,3550702408.0,-0.15,-0.29,-3.49,7.96
5307,002581,ST未名,7.41,-3.14,-0.24,46741.0,34862713.0,3.01,7.63,7.4,7.57,7.65,0.75,1.17,-53.28,2.62,4888640692.0,2969862503.0,0.0,0.0,-4.26,-1.2
5308,002384,东山精密,157.0,-3.15,-5.1,1084234.0,17396775143.1,7.71,168.2,155.7,162.08,162.1,1.13,7.82,216.35,13.55,287562382524.0,217652510511.0,0.0,-0.13,97.78,85.47
5309,688488,艾迪药业,18.75,-3.15,-0.61,131034.0,247843615.0,4.8,19.48,18.55,19.05,19.36,0.79,3.11,-403.93,8.18,7889677650.0,7889677650.0,-0.21,0.0,-10.63,14.82
5310,300352,北信源,7.63,-3.17,-0.25,868181.0,666001237.36,5.33,7.92,7.5,7.82,7.88,1.07,6.8,-49.94,8.98,11062157784.0,9740541030.0,0.13,0.26,9.94,24.47
5311,600295,鄂尔多斯,14.8,-3.2,-0.49,118745.0,177277062.0,4.51,15.39,14.7,15.25,15.29,0.74,0.6,17.53,1.9,41421888559.0,29238528559.0,-0.07,0.0,4.01,19.74
5312,688622,禾信仪器,90.96,-3.23,-3.04,16072.0,147025459.0,3.39,93.99,90.8,93.99,94.0,0.7,2.28,-67.17,21.15,6409543790.0,6409543790.0,0.04,0.01,-16.93,-10.06
5313,603826,坤彩科技,33.26,-3.23,-1.11,174432.0,580515816.0,4.54,34.18,32.62,34.16,34.37,0.89,2.66,-234.59,12.14,21791952000.0,21791952000.0,0.09,0.03,86.64,95.65
5314,002882,金龙羽,29.66,-3.26,-1.0,131189.0,391469668.16,2.77,30.43,29.58,30.35,30.66,1.14,5.32,120.0,6.07,12839814000.0,7319570433.0,0.14,0.2,-14.28,-1.66
5315,920493,并行科技,169.03,-3.26,-5.7,47312.0,829468459.42,9.15,185.0,169.01,180.0,174.73,1.59,10.8,826.05,22.65,10092680727.0,7402913605.0,-0.12,-0.56,8.92,27.52
5316,001301,尚太科技,72.23,-3.27,-2.44,83561.0,603728268.23,4.57,74.8,71.39,74.63,74.67,1.27,4.49,19.87,2.79,18837753741.0,13438597428.0,-0.07,-0.04,-16.93,-15.83
5317,688809,强一股份,403.18,-3.31,-13.82,26329.0,1074542580.0,6.24,426.0,400.0,418.0,417.0,0.93,10.81,131.25,12.82,52235718574.0,9818646169.0,0.04,0.14,3.67,57.0
5318,600955,维远股份,18.63,-3.32,-0.64,154665.0,288217338.0,4.31,19.21,18.38,19.17,19.27,1.24,2.81,-10.33,1.35,10246500000.0,10246500000.0,0.0,0.16,5.37,15.0
5319,002664,信质集团,21.33,-3.35,-0.74,175664.0,376744099.48,5.94,22.01,20.7,21.86,22.07,2.67,4.36,78.17,2.44,8706906000.0,8586947957.0,0.05,0.14,-10.75,-10.98
5320,600496,精工钢构,3.75,-3.35,-0.13,963103.0,363942550.0,5.41,3.92,3.71,3.9,3.88,4.12,4.84,12.34,0.81,7462969399.0,7462969399.0,-0.27,-0.27,-16.29,-9.64
5321,688125,安达智能,247.6,-3.36,-8.6,8263.0,206992987.0,6.87,261.0,243.39,256.84,256.2,0.85,1.01,-181.86,11.13,20334485746.0,20226378634.0,0.48,0.4,41.58,83.34
5322,000520,凤凰航运,4.03,-3.36,-0.14,296326.0,119432831.3,5.04,4.18,3.97,4.18,4.17,1.68,2.93,-55.0,10.13,4078696324.0,4078696324.0,0.25,0.0,-12.01,-16.74
5323,000739,普洛药业,17.18,-3.37,-0.6,93287.0,161863209.0,3.43,17.78,17.17,17.76,17.78,1.32,0.81,19.98,3.03,19902060636.0,19894584398.0,0.0,0.0,-5.24,5.59
5324,000419,通程控股,5.71,-3.38,-0.2,169119.0,95532688.84,6.43,5.91,5.53,5.89,5.91,1.77,3.11,25.24,0.92,3103856960.0,3103856960.0,-0.35,-0.17,-10.22,-10.64
5325,600996,贵广网络,9.08,-3.4,-0.32,477483.0,437206023.0,2.77,9.33,9.07,9.28,9.4,1.24,3.83,-10.41,4.84,11320942674.0,11320942674.0,-0.11,0.0,-7.44,-9.56
5326,300565,科信技术,13.94,-3.4,-0.49,258483.0,360382704.45,4.09,14.39,13.8,14.39,14.43,1.12,11.33,-37.45,6.19,3480882291.0,3181179721.0,-0.14,0.0,8.23,10.55
5327,002638,勤上股份,4.53,-3.41,-0.16,506132.0,230177395.5,4.69,4.69,4.47,4.64,4.69,0.65,3.74,-19.89,3.4,6507772401.0,6127650633.0,0.44,0.22,57.84,46.6
5328,301068,大地海洋,37.38,-3.41,-1.32,31386.0,118066323.78,8.24,39.0,35.81,38.99,38.7,1.68,3.11,-226.3,6.68,5282382436.0,3767075099.0,0.48,0.27,33.88,42.02
5329,688520,神州细胞,42.74,-3.41,-1.51,42580.0,183291762.0,3.64,44.21,42.6,44.2,44.25,1.03,0.96,-36.33,137.87,20102148416.0,19033648416.0,0.02,0.23,-9.53,-1.32
5330,688799,华纳药厂,55.5,-3.44,-1.98,78571.0,432335242.0,5.83,56.36,53.01,56.26,57.48,1.29,5.98,67.79,3.51,7288260000.0,7288260000.0,0.54,0.18,18.46,16.35
5331,688205,德科立,247.01,-3.47,-8.89,138924.0,3538099276.0,7.37,264.87,246.0,252.36,255.9,1.02,8.78,546.4,16.87,39098059116.0,39098059116.0,0.25,0.17,66.63,79.67
5332,000498,山东路桥,5.84,-3.47,-0.21,327288.0,192712101.23,3.31,6.01,5.81,6.01,6.05,2.12,2.26,4.07,0.54,9066258132.0,8464187741.0,-0.17,-0.17,-5.19,-3.15
5333,688112,鼎阳科技,52.27,-3.49,-1.89,46404.0,242269191.0,6.19,54.96,51.61,53.86,54.16,0.92,2.91,58.5,5.2,8342129074.0,8342129074.0,0.29,0.52,30.02,39.57
5334,600595,中孚实业,8.54,-3.5,-0.31,709387.0,609076292.0,3.5,8.79,8.48,8.73,8.85,1.06,1.77,21.62,2.05,34227509674.0,34227509674.0,-0.12,-0.12,-9.92,8.79
5335,600713,南京医药,5.78,-3.51,-0.21,531526.0,306160433.0,4.51,5.94,5.67,5.93,5.99,0.48,4.12,12.11,1.05,7565401239.0,7455061178.0,0.35,0.0,4.52,5.86
5336,300911,亿田智能,32.7,-3.51,-1.19,66571.0,220787796.2,5.31,34.3,32.5,34.01,33.89,0.66,3.89,-40.55,5.11,5995097370.0,5602727846.0,0.06,0.12,-13.51,-1.8
5337,603881,数据港,39.47,-3.52,-1.44,774914.0,3066790326.0,3.76,40.22,38.68,39.76,40.91,1.07,10.79,204.37,8.54,28354340151.0,28354340151.0,0.03,0.0,3.38,29.71
5338,300791,仙乐健康,20.5,-3.53,-0.75,36453.0,74953853.1,3.58,21.07,20.31,21.0,21.25,1.41,1.42,18.17,2.57,6306510592.0,5262005457.0,-0.1,0.05,-18.1,-20.73
5339,002929,润建股份,59.16,-3.55,-2.18,204731.0,1216870673.25,4.6,61.5,58.68,60.24,61.34,0.79,9.72,1958.33,2.66,16806355249.0,12456773556.0,0.15,0.12,20.61,48.61
5340,300982,苏文电能,21.74,-3.55,-0.8,64099.0,140296983.8,4.04,22.61,21.7,22.57,22.54,1.68,3.31,335.53,1.55,4499422274.0,4215323954.0,0.0,0.14,-4.06,7.68
5341,603226,菲林格尔,38.72,-3.56,-1.43,40662.0,157749424.0,4.56,40.15,38.32,40.15,40.15,1.14,1.14,-285.04,15.15,13764641334.0,13764641334.0,-0.08,0.28,23.47,22.45
5342,002441,众业达,9.71,-3.57,-0.36,169841.0,165278249.01,4.07,10.05,9.64,9.95,10.07,2.41,4.26,28.07,1.19,5287518443.0,3869960593.0,-0.31,-0.1,1.46,3.3
5343,002824,和胜股份,29.1,-3.58,-1.08,350257.0,1025375642.5,4.97,30.2,28.7,30.11,30.18,0.74,15.92,67.72,4.01,9055304186.0,6402033174.0,-0.31,-0.21,53.24,50.0
5344,002422,科伦药业,33.96,-3.6,-1.27,257184.0,877659695.43,3.92,35.18,33.8,35.11,35.23,1.13,1.97,31.89,2.24,54269892513.0,44347922690.0,0.0,0.18,3.85,15.71
5345,603377,ST东时,3.72,-3.63,-0.14,129350.0,48509783.0,4.92,3.89,3.7,3.89,3.86,1.67,1.81,-3.57,42.26,2661371272.0,2661371272.0,-0.53,-0.27,-9.49,-1.06
5346,688359,三孚新科,96.84,-3.64,-3.66,76437.0,728018220.0,10.8,100.46,89.61,100.0,100.5,1.36,7.74,-193.74,16.17,9562576875.0,9562576875.0,-0.13,0.01,32.82,45.34
5347,002541,鸿路钢构,20.27,-3.66,-0.77,174798.0,351028388.45,6.37,20.63,19.29,19.9,21.04,3.91,3.52,22.16,1.44,13986672015.0,10057401555.0,-0.05,-0.2,-0.64,23.3
5348,920821,则成电子,24.18,-3.67,-0.92,63337.0,156293625.59,5.66,25.28,23.86,24.5,25.1,2.28,8.69,189.21,6.33,3345590718.0,1761595744.0,-0.41,-0.49,-11.91,-7.32
5349,002848,*ST高斯,14.97,-3.67,-0.57,113869.0,172828226.0,6.56,15.8,14.78,15.61,15.54,2.03,6.9,107.73,29.95,2502235500.0,2468927430.0,0.27,0.47,25.17,66.7
5350,300739,明阳电路,29.02,-3.68,-1.11,370731.0,1091420890.11,4.65,30.21,28.81,29.71,30.13,0.81,10.8,109.13,4.0,10837668656.0,9958449716.0,0.03,0.14,55.19,57.89
5351,002314,南山控股,2.61,-3.69,-0.1,761308.0,198896471.6,2.58,2.66,2.59,2.64,2.71,0.78,5.69,16.07,0.77,7067312359.0,3492903659.0,-0.38,-0.38,-9.38,-8.42
5352,600743,华远控股,2.59,-3.72,-0.1,3022565.0,755111660.0,8.92,2.66,2.42,2.55,2.69,1.18,12.88,-124.85,9.6,6076401264.0,6076401264.0,0.39,-0.77,32.14,29.5
5353,000417,合百集团,6.45,-3.73,-0.25,190590.0,123226975.0,4.03,6.67,6.4,6.65,6.7,1.79,2.45,31.4,1.07,5030253090.0,5024727059.0,-0.15,0.0,-22.1,-20.37
5354,002997,瑞鹄模具,31.45,-3.73,-1.22,61451.0,194890541.72,4.07,32.72,31.39,32.61,32.67,2.4,2.94,13.91,2.67,6583155671.0,6583155671.0,0.03,-0.03,-16.27,-15.91
5355,688376,美埃科技,71.59,-3.74,-2.78,30078.0,216997999.0,4.63,74.34,70.9,74.0,74.37,1.06,2.22,83.22,5.04,9682686671.0,9682686671.0,-0.22,-0.24,12.74,23.82
5356,603721,*ST天择,21.37,-3.74,-0.83,44800.0,95769730.0,4.77,22.16,21.1,22.16,22.2,1.63,3.45,104.8,5.58,2778100000.0,2778100000.0,0.09,-0.14,-0.56,11.13
5357,300804,广康生化,48.51,-3.75,-1.89,34265.0,167823225.44,4.52,50.3,48.02,50.18,50.4,0.75,12.46,77.26,2.64,3589740000.0,1334025000.0,-0.02,-0.02,33.53,38.6
5358,600382,广东明珠,9.76,-3.75,-0.38,336981.0,331801569.0,4.83,10.2,9.71,10.15,10.14,1.23,4.85,21.75,2.39,6777422949.0,6777422949.0,0.0,0.0,27.42,40.63
5359,002917,金奥博,13.56,-3.76,-0.53,101546.0,137911420.61,4.33,14.05,13.44,14.05,14.09,2.08,3.9,30.71,2.7,4713648511.0,3532986552.0,-0.15,-0.15,-1.81,1.35
5360,002328,新朋股份,12.51,-3.77,-0.49,1595887.0,2024378964.66,5.77,13.07,12.32,13.01,13.0,0.82,27.96,51.1,2.9,9654842700.0,7140606619.0,0.48,-0.24,78.21,89.26
5361,301259,艾布鲁,37.25,-3.77,-1.46,62079.0,233882960.69,4.75,38.85,37.01,38.71,38.71,1.53,6.28,-589.17,7.02,5811000000.0,3682946166.0,0.13,-0.08,7.04,12.71
5362,603179,新泉股份,64.15,-3.77,-2.51,163295.0,1053575840.0,5.79,66.68,62.82,66.68,66.66,0.99,3.2,40.15,4.41,32725602436.0,32725602436.0,0.02,0.0,-29.27,-13.17
5363,688403,汇成股份,16.92,-3.81,-0.67,619527.0,1061809855.0,5.8,17.82,16.8,17.63,17.59,1.17,6.65,101.82,4.18,15754257126.0,15754257126.0,0.12,0.06,-10.85,3.3
5364,002532,天山铝业,18.89,-3.82,-0.75,612350.0,1165962603.18,4.23,19.59,18.76,19.4,19.64,0.96,1.49,18.15,2.96,87436849769.0,77578537268.0,-0.11,-0.11,2.05,17.48
5365,002990,盛视科技,49.0,-3.83,-1.95,422964.0,2158115799.62,11.11,54.05,48.39,54.01,50.95,1.91,31.15,150.39,5.15,12830754762.0,6654132037.0,0.16,0.18,58.99,73.08
5366,688200,华峰测控,294.21,-3.85,-11.77,31058.0,915643890.0,4.35,302.93,289.61,302.93,305.98,1.3,2.29,74.07,9.76,39875230127.0,39875230127.0,0.02,0.07,28.67,54.68
5367,300344,立方退,0.25,-3.85,-0.01,510279.0,12802994.09,7.69,0.26,0.24,0.26,0.26,1.05,7.97,-1.93,0.71,160426604.0,159998542.0,0.0,0.0,-69.88,-75.49
5368,002271,东方雨虹,15.66,-3.87,-0.63,752331.0,1189944053.1,4.36,16.31,15.6,16.29,16.29,1.37,3.93,23.27,1.82,37407039902.0,29980943154.0,-0.13,0.0,9.51,15.23
5369,600173,卧龙新能,7.68,-3.88,-0.31,636405.0,503897902.0,7.13,8.19,7.62,8.05,7.99,1.62,9.09,-28.77,1.51,5379887954.0,5379196754.0,-0.65,-0.39,4.77,7.71
5370,601933,永辉超市,3.95,-3.89,-0.16,2662928.0,1060076591.0,4.14,4.11,3.94,4.1,4.11,1.36,2.93,31.24,16.75,35846396122.0,35846396122.0,-0.25,0.0,-18.89,-15.78
5371,688361,中科飞测,170.25,-3.92,-6.95,98659.0,1672152974.0,6.75,174.99,163.03,174.21,177.2,1.85,3.56,1032.97,11.65,59615291099.0,47135837901.0,-0.25,0.04,-13.57,11.28
5372,605068,明新旭腾,26.72,-3.92,-1.09,39081.0,105577388.0,4.46,27.81,26.57,27.8,27.81,1.25,2.41,292.62,2.78,4333943786.0,4333943786.0,0.0,0.15,5.45,4.5
5373,600860,京城股份,11.45,-3.94,-0.47,190407.0,218346642.0,2.1,11.63,11.38,11.51,11.92,1.22,4.29,-116.89,7.31,6268714563.0,5084267023.0,0.0,0.0,-8.47,-8.69
5374,300432,富临精工,25.7,-3.96,-1.06,640653.0,1658822283.63,5.38,26.99,25.55,26.51,26.76,0.9,3.79,101.39,9.57,43940838219.0,43447281259.0,-0.27,-0.19,26.35,53.89
