序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5306,301193,家联科技,21.01,-1.78,-0.38,59701.0,124377457.41,4.58,21.49,20.51,21.4,21.39,1.88,4.22,-42.28,2.69,4160894145.0,2969627145.0,0.0,-0.1,-7.81,-2.6
5307,600127,金健米业,7.17,-1.78,-0.13,464390.0,330910598.0,3.42,7.3,7.05,7.26,7.3,0.73,7.24,1219.68,6.86,4601585673.0,4601585673.0,-0.28,0.0,6.38,6.7
5308,002620,ST瑞和,9.35,-1.79,-0.17,139005.0,130679068.5,3.05,9.57,9.28,9.37,9.52,0.44,4.41,-47.04,-160.2,3529568900.0,2948618833.0,-0.32,-0.21,55.32,85.52
5309,000912,泸天化,4.94,-1.79,-0.09,596077.0,294494836.89,3.18,5.06,4.9,5.04,5.03,1.0,3.8,243.68,1.22,7745920000.0,7745920000.0,-0.2,0.0,16.24,19.04
5310,300561,*ST汇科,16.97,-1.79,-0.31,195313.0,328895804.28,3.65,17.13,16.5,17.0,17.28,1.0,8.1,-364.22,9.55,5567992336.0,4090747031.0,-0.12,0.59,-22.65,15.36
5311,000504,*ST生物,9.88,-1.79,-0.18,31357.0,31154543.5,2.49,10.1,9.85,10.06,10.06,1.5,0.95,467.38,13.46,3260628208.0,3251729292.0,0.0,-0.2,14.88,10.39
5312,002150,正泰电源,31.17,-1.8,-0.57,222437.0,695295873.65,4.1,32.1,30.8,32.1,31.74,0.58,6.2,186.87,5.2,11248280590.0,11175846964.0,0.0,-0.03,53.77,55.07
5313,688251,井松智能,36.0,-1.8,-0.66,38843.0,138928389.0,4.23,36.7,35.15,36.66,36.66,1.17,3.89,109.64,4.22,3621688740.0,3596518440.0,-0.03,0.0,31.53,22.45
5314,300131,英唐智控,15.18,-1.81,-0.28,902686.0,1367388719.94,2.13,15.31,14.98,15.21,15.46,0.55,8.66,495.67,9.75,17229595782.0,15821620893.0,-0.07,-0.07,-2.13,3.55
5315,300335,迪森股份,7.02,-1.82,-0.13,292581.0,204354762.04,2.52,7.09,6.91,7.06,7.15,0.81,7.62,76.17,1.75,3348626964.0,2696798560.0,0.0,0.14,17.2,21.88
5316,600839,四川长虹,9.18,-1.82,-0.17,2091623.0,1912623187.0,2.25,9.26,9.05,9.2,9.35,1.97,4.53,31.54,2.74,42377121958.0,42365320233.0,-0.11,0.0,-7.27,0.88
5317,600955,维远股份,18.37,-1.82,-0.34,85707.0,158181624.0,2.51,18.69,18.22,18.66,18.71,0.76,1.56,-42.24,1.2,10103500000.0,10103500000.0,-0.43,-0.38,4.14,13.4
5318,688161,威高骨科,30.63,-1.83,-0.57,22486.0,68841007.0,2.66,31.19,30.36,31.19,31.2,0.9,0.56,45.61,2.96,12252000000.0,12252000000.0,0.13,0.13,-1.03,9.71
5319,002989,中天精装,26.63,-1.84,-0.5,62112.0,165346180.54,3.98,27.33,26.25,27.33,27.13,1.71,3.39,-64.9,3.59,5369003216.0,4882253418.0,0.0,0.04,-15.49,-13.65
5320,300318,博晖创新,5.85,-1.85,-0.11,125288.0,73096795.93,2.85,5.96,5.79,5.92,5.96,1.32,1.57,-106.62,3.55,4778867896.0,4671455981.0,-0.17,-0.17,-14.85,-6.7
5321,688429,时创能源,14.85,-1.85,-0.28,48026.0,71071336.0,5.62,15.36,14.51,15.36,15.13,0.94,4.01,-17.64,4.32,5940011880.0,1779434915.0,0.07,-0.34,6.76,13.45
5322,688001,华兴源创,40.84,-1.87,-0.78,80701.0,330501060.0,3.82,41.88,40.29,41.3,41.62,0.79,1.82,225.35,5.27,18152965188.0,18152965188.0,-0.05,0.1,30.52,35.32
5323,688496,清越科技,5.77,-1.87,-0.11,74306.0,42722088.0,3.74,5.88,5.66,5.88,5.88,0.94,3.12,-28.41,2.77,2596500000.0,1372946112.0,-0.17,0.17,-5.87,-2.86
5324,603127,昭衍新药,38.53,-1.88,-0.74,364903.0,1403208893.0,4.13,39.12,37.5,38.88,39.27,0.83,5.79,96.94,3.47,28872386917.0,24287501629.0,0.0,-0.16,-7.89,10.05
5325,688661,和林微纳,85.33,-1.89,-1.64,42443.0,362014145.0,5.01,88.19,83.83,86.6,86.97,0.78,2.79,435.04,10.56,12960588193.0,12960588193.0,0.0,0.11,29.31,64.86
5326,600080,金花股份,8.29,-1.89,-0.16,89149.0,74089916.0,2.25,8.44,8.25,8.44,8.45,0.58,2.39,67.31,1.95,3094410663.0,3094410663.0,-0.12,-0.12,3.63,9.95
5327,920028,新恒泰,15.53,-1.9,-0.3,43737.0,67697768.18,3.41,15.89,15.35,15.84,15.83,0.91,10.28,22.95,2.45,2552510800.0,660942823.0,0.0,-0.13,65.21,65.21
5328,600769,祥龙电业,14.87,-1.91,-0.29,158125.0,234581645.0,2.51,15.01,14.63,14.96,15.16,1.01,4.22,242.99,46.4,5575910964.0,5575910964.0,0.0,0.0,16.26,23.5
5329,600026,中远海能,21.99,-1.92,-0.43,643662.0,1423500355.0,3.39,22.65,21.89,22.45,22.42,0.78,1.85,29.77,2.59,120180206250.0,76410332926.0,0.0,0.14,59.23,88.27
5330,000592,平潭发展,11.11,-1.94,-0.22,1806903.0,1997473856.85,2.03,11.17,10.94,11.17,11.33,0.57,9.44,515.41,11.19,21462085710.0,21276677108.0,0.0,0.0,-27.9,-27.86
5331,600844,金煤科技,3.54,-1.94,-0.07,561412.0,198210373.0,4.16,3.62,3.47,3.61,3.61,0.46,6.82,-30.39,25.76,3598495810.0,2912466444.0,0.0,-0.28,20.41,22.92
5332,601872,招商轮船,18.08,-1.95,-0.36,1171557.0,2141262591.0,3.74,18.69,18.0,18.57,18.44,0.62,1.45,24.28,3.39,145987656116.0,145987656116.0,-0.22,0.17,61.28,101.34
5333,600110,诺德股份,10.05,-1.95,-0.2,1982175.0,1992686949.0,4.49,10.39,9.93,10.32,10.25,0.76,11.42,-139.52,2.96,17438568367.0,17438568367.0,0.2,0.1,35.99,41.75
5334,301391,卡莱特,80.73,-1.97,-1.62,19664.0,160396738.16,3.92,83.4,80.17,82.43,82.35,0.77,2.12,429.82,3.7,7670545692.0,7494619603.0,0.01,-0.12,-1.55,-4.86
5335,920007,酉立智能,54.9,-1.98,-1.11,4536.0,24623668.8,3.25,55.32,53.5,55.32,56.01,2.21,4.26,26.69,3.87,2439341505.0,584292465.0,0.04,0.15,-23.73,-20.39
5336,002038,双鹭药业,7.91,-1.98,-0.16,1582081.0,1282608192.26,7.93,8.53,7.89,8.2,8.07,1.3,18.57,43.2,1.43,8126338500.0,6738635540.0,-0.25,-0.25,0.51,7.33
5337,002183,怡 亚 通,5.9,-1.99,-0.12,1340856.0,789088731.4,2.82,6.0,5.83,5.97,6.02,0.82,5.16,-48.02,1.68,15322353637.0,15322265137.0,0.0,0.0,13.9,23.95
5338,002650,ST加加,7.34,-2.0,-0.15,111939.0,83157947.5,4.81,7.64,7.28,7.53,7.49,0.51,1.01,-337.89,4.56,8125995268.0,8125720018.0,-0.68,-0.81,14.87,13.62
5339,688345,博力威,52.24,-2.01,-1.07,44576.0,234341807.0,3.86,53.89,51.83,53.34,53.31,0.77,4.46,94.56,4.71,5284049880.0,5224000000.0,0.25,-0.11,53.51,67.44
5340,688084,晶品特装,66.92,-2.01,-1.37,20830.0,139954080.0,2.09,68.24,66.81,68.01,68.29,0.69,2.75,-324.46,3.22,5063104697.0,5063104697.0,0.0,0.0,-30.3,-19.18
5341,601588,北辰实业,1.94,-2.02,-0.04,2142444.0,413862914.0,5.56,2.0,1.89,1.91,1.98,1.44,8.05,-2.19,0.97,6532018800.0,5160400000.0,0.0,0.52,8.99,11.49
5342,600613,神奇制药,6.27,-2.03,-0.13,169704.0,106479294.0,2.5,6.38,6.22,6.36,6.4,0.62,3.54,49.93,1.44,3348629108.0,3005336262.0,0.0,-0.16,-0.32,3.29
5343,603803,瑞斯康达,15.2,-2.06,-0.32,842322.0,1270179859.0,4.83,15.35,14.6,15.0,15.52,0.94,19.82,-102.87,4.11,6458230066.0,6458230066.0,0.07,0.0,42.19,37.06
5344,300164,通源石油,13.64,-2.08,-0.29,828319.0,1121670610.2,3.23,13.79,13.34,13.78,13.93,0.54,14.2,219.19,5.72,8026575700.0,7954995012.0,0.15,0.22,89.97,147.1
5345,300328,宜安科技,16.83,-2.09,-0.36,432758.0,732993054.25,2.97,17.29,16.78,17.18,17.19,0.91,6.31,25410.97,10.61,11619829188.0,11551551982.0,-0.06,0.0,-3.72,-1.41
5346,603363,傲农生物,4.2,-2.1,-0.09,541754.0,227579024.0,2.8,4.28,4.16,4.28,4.29,0.78,2.53,19.81,3.27,10932439669.0,9001129389.0,0.0,0.0,-6.04,-8.89
5347,000968,蓝焰控股,9.29,-2.11,-0.2,618404.0,572698659.07,3.48,9.45,9.12,9.4,9.49,0.61,6.39,25.15,1.45,8988099711.0,8988099711.0,-0.32,-0.21,31.21,40.54
5348,002300,太阳电缆,9.72,-2.11,-0.21,454431.0,439037587.51,3.22,9.84,9.52,9.84,9.93,1.52,6.29,84.44,3.71,7021083564.0,7020707507.0,0.1,0.1,3.85,5.65
5349,603001,奥康国际,9.28,-2.11,-0.2,89730.0,84211447.0,5.27,9.7,9.2,9.45,9.48,1.47,2.24,-13.33,1.56,3721094400.0,3721094400.0,0.0,-0.11,8.54,3.69
5350,301080,百普赛斯,49.23,-2.13,-1.07,51719.0,254833170.53,2.7,50.25,48.89,49.79,50.3,0.9,4.1,46.61,3.13,8230157925.0,6202898475.0,-0.12,0.04,-17.73,-8.83
5351,600340,华夏幸福,1.37,-2.14,-0.03,1512785.0,205059511.0,4.29,1.39,1.33,1.38,1.4,1.0,3.89,-0.41,-1.13,5361796869.0,5333896435.0,-0.72,0.0,-37.16,-37.44
5352,300004,南风股份,14.55,-2.15,-0.32,214020.0,312966251.0,6.32,15.36,14.42,15.11,14.87,1.06,4.46,156.57,3.92,6983906851.0,6983906851.0,0.07,0.07,11.49,18.78
5353,300639,凯普生物,6.84,-2.15,-0.15,427729.0,289804636.83,3.72,6.97,6.71,6.88,6.99,1.06,6.73,-25.97,1.15,4422064610.0,4344524298.0,0.0,0.15,12.32,27.14
5354,300918,南山智尚,14.56,-2.15,-0.32,137756.0,200769682.07,4.17,15.03,14.41,14.75,14.88,1.11,2.72,57.54,1.94,7369317257.0,7369317257.0,0.0,0.0,-23.85,-21.68
5355,600316,洪都航空,39.11,-2.2,-0.88,144136.0,562794030.0,3.95,39.93,38.35,39.6,39.99,1.16,2.01,705.39,5.22,28046348564.0,28046348564.0,0.26,0.36,-1.98,12.03
5356,603269,海鸥股份,15.46,-2.21,-0.35,312417.0,485687519.0,2.91,15.85,15.39,15.75,15.81,1.19,10.12,69.88,5.01,4773302333.0,4773302333.0,0.0,0.0,16.07,18.11
5357,002787,华源控股,16.31,-2.22,-0.37,433342.0,706085164.54,6.41,16.73,15.66,16.73,16.68,1.35,17.27,48.18,2.96,5466730330.0,4091528459.0,-0.61,-0.85,31.64,31.0
5358,002290,禾盛新材,70.53,-2.22,-1.6,91137.0,643983542.76,3.9,72.64,69.83,71.01,72.13,1.02,3.69,107.11,18.08,17499362635.0,17434737759.0,0.04,-0.08,31.12,54.33
5359,002314,南山控股,2.63,-2.23,-0.06,974697.0,257187048.03,4.46,2.71,2.59,2.66,2.69,1.63,7.28,16.19,0.78,7121468009.0,3519669204.0,-0.38,-0.38,-9.62,-7.72
5360,603387,基蛋生物,9.93,-2.26,-0.23,283356.0,278995981.0,3.15,10.04,9.72,10.01,10.16,0.64,5.59,23.53,1.87,5036034424.0,5036034424.0,0.0,0.1,14.27,18.64
5361,002969,嘉美包装,22.93,-2.26,-0.53,508076.0,1164847838.4,3.28,23.38,22.61,22.99,23.46,0.71,4.65,482.41,9.51,25188506630.0,25046185899.0,0.0,-0.04,30.66,81.12
5362,301317,鑫磊股份,62.36,-2.26,-1.44,65954.0,417613568.2,7.16,66.4,61.83,64.06,63.8,0.9,12.64,19.38,7.29,9802368400.0,3254988270.0,-0.03,-0.29,80.44,93.42
5363,002157,正邦科技,3.42,-2.29,-0.08,3971007.0,1349537208.23,3.71,3.49,3.36,3.48,3.5,1.14,5.49,2870.52,2.69,31635556054.0,24752099814.0,0.0,0.29,6.88,5.56
5364,688575,亚辉龙,14.65,-2.33,-0.35,64663.0,95234470.0,2.53,15.0,14.62,15.0,15.0,1.19,1.13,348.51,3.1,8370838595.0,8370838595.0,0.0,-0.07,-6.75,3.17
5365,600056,中国医药,10.89,-2.33,-0.26,443497.0,482123175.0,2.24,11.05,10.8,11.0,11.15,0.78,2.97,26.87,1.37,16290130456.0,16284377595.0,0.0,0.0,0.83,5.42
5366,603556,海兴电力,35.73,-2.38,-0.87,49053.0,175333131.0,3.36,36.59,35.36,36.59,36.6,1.19,1.01,17.8,2.36,17374218794.0,17374218794.0,0.03,0.08,-4.47,-1.84
5367,301520,万邦医药,44.8,-2.4,-1.1,18410.0,82442769.74,2.03,45.39,44.46,45.26,45.9,1.4,8.21,67.65,1.97,2986666682.0,1004550042.0,0.07,0.09,-3.05,12.76
5368,920036,觅睿科技,44.9,-2.41,-1.11,19707.0,88090008.83,4.78,46.25,44.05,45.81,46.01,0.92,15.09,30.87,5.37,2443540032.0,586451337.0,-0.07,0.13,108.64,108.64
5369,002692,远程股份,6.45,-2.42,-0.16,788995.0,501458575.04,3.18,6.46,6.25,6.43,6.61,1.02,10.99,70.34,3.81,4632041700.0,4629222889.0,0.0,0.0,21.24,26.97
5370,000153,丰原药业,6.81,-2.44,-0.17,339858.0,229131319.82,4.3,6.98,6.68,6.97,6.98,1.42,7.41,23.67,1.51,3164508405.0,3124894465.0,0.59,0.74,4.13,8.61
5371,002683,广东宏大,42.42,-2.51,-1.09,141262.0,601738832.79,4.23,43.75,41.91,43.51,43.51,0.92,2.12,33.68,4.59,32234324372.0,28275437743.0,0.05,0.02,-16.18,-11.26
5372,002020,京新药业,15.85,-2.52,-0.41,157852.0,251787217.05,2.77,16.25,15.8,16.25,16.26,1.37,2.18,17.78,2.41,13647311869.0,11474898110.0,0.0,0.06,-13.29,-16.49
5373,300050,世纪鼎利,7.34,-2.52,-0.19,458055.0,337864903.0,2.66,7.51,7.31,7.5,7.53,0.59,8.41,258.03,9.77,3999174910.0,3996736790.0,-0.14,0.14,26.77,32.73
5374,001331,胜通能源,51.2,-2.53,-1.33,54633.0,279802166.1,3.52,52.45,50.6,52.08,52.53,0.61,3.25,244.13,9.54,14450688000.0,8595234765.0,0.02,0.04,-17.79,10.56
5375,603398,*ST沐邦,12.57,-2.56,-0.33,78496.0,99409342.0,2.95,12.9,12.52,12.9,12.9,0.87,1.81,-11.49,8.48,5450873957.0,5450873957.0,-0.32,-0.32,48.93,52.0
5376,003036,泰坦股份,28.94,-2.56,-0.76,209947.0,606349852.0,5.02,29.7,28.21,29.7,29.7,1.21,9.71,111.46,4.53,6259260002.0,6259099385.0,-0.17,-0.21,78.31,86.95
5377,603391,力聚热能,65.87,-2.57,-1.74,13668.0,90322255.0,3.12,67.61,65.5,67.61,67.61,1.07,6.01,26.53,2.65,5994170000.0,1498542500.0,0.0,-0.05,3.76,0.61
5378,603017,中衡设计,12.82,-2.58,-0.34,182539.0,234154441.0,3.12,13.1,12.69,13.07,13.16,0.87,6.61,47.19,2.39,3540759556.0,3540759556.0,0.0,-0.08,-2.66,15.7
5379,301584,建发致新,28.28,-2.58,-0.75,78818.0,221597766.19,2.55,28.5,27.76,28.45,29.03,1.67,14.67,38.88,5.74,11914039035.0,1519039980.0,0.0,-0.04,-13.65,-3.22
5380,601877,正泰电器,33.45,-2.59,-0.89,443463.0,1480571148.0,3.2,34.0,32.9,34.0,34.34,1.46,2.06,14.18,1.58,71883012247.0,71883012247.0,0.0,0.09,9.82,19.94
5381,000785,居然智家,2.63,-2.59,-0.07,1550305.0,408460829.68,4.44,2.72,2.6,2.7,2.7,2.77,2.63,-16.4,0.85,16377138381.0,15510670810.0,-0.38,-0.38,-27.15,-9.93
5382,920078,族兴新材,23.73,-2.59,-0.63,35555.0,84119530.15,4.84,24.5,23.32,24.3,24.36,0.9,17.18,34.8,2.73,2847600000.0,491211000.0,0.08,-0.34,239.97,239.97
5383,300739,明阳电路,28.82,-2.6,-0.77,349856.0,1013652952.46,2.94,29.56,28.69,29.2,29.59,0.76,10.2,108.37,3.97,10762977625.0,9889818085.0,-0.31,-0.52,56.8,56.8
5384,002950,奥美医疗,13.5,-2.6,-0.36,270177.0,365038250.0,4.4,13.95,13.34,13.86,13.86,0.79,5.98,18.38,2.29,8549082995.0,6101935322.0,0.0,-0.07,11.94,23.63
5385,002051,中工国际,11.59,-2.61,-0.31,1607616.0,1867863894.64,4.45,11.93,11.4,11.54,11.9,1.0,12.99,46.66,1.23,14341569580.0,14340744140.0,-0.09,-0.34,33.53,27.78
5386,600252,中恒集团,2.58,-2.64,-0.07,804398.0,207640041.0,3.77,2.65,2.55,2.62,2.65,1.11,2.53,-23.01,1.53,8215140721.0,8215140721.0,-0.39,-0.39,-4.44,-5.84
5387,000065,北方国际,14.38,-2.64,-0.39,534785.0,768881187.73,3.11,14.67,14.21,14.6,14.77,0.7,5.49,23.09,1.5,16701538246.0,14019957701.0,0.0,0.07,20.13,15.41
5388,600713,南京医药,6.23,-2.66,-0.17,1003336.0,614739172.0,4.06,6.27,6.01,6.16,6.4,0.9,7.78,13.05,1.14,8154403066.0,8035472516.0,-0.16,0.32,12.45,14.1
5389,000533,顺钠股份,15.69,-2.67,-0.43,1436267.0,2213764552.21,7.44,16.0,14.8,15.29,16.12,1.51,20.97,106.32,11.19,10838903040.0,10746118656.0,0.0,-0.06,66.03,88.36
5390,300635,中达安,14.35,-2.71,-0.4,84740.0,121441836.0,5.49,14.88,14.07,14.86,14.75,1.28,7.04,1537.42,5.33,2009200900.0,1727944157.0,-0.21,-0.14,-12.29,-10.48
5391,688172,燕东微,39.39,-2.72,-1.1,164530.0,654091907.0,4.94,40.96,38.96,40.1,40.49,1.19,2.11,-143.51,3.07,56233876841.0,30652548999.0,-0.05,-0.03,18.64,36.11
5392,603429,*ST集友,9.65,-2.72,-0.27,104993.0,100217455.0,5.95,10.01,9.42,9.92,9.92,1.54,2.0,-278.02,4.0,5061284737.0,5061284737.0,0.0,0.0,-10.07,-2.62
5393,300204,舒泰神,31.51,-2.72,-0.88,569284.0,1771991223.14,5.84,31.89,30.0,31.81,32.39,0.98,12.55,-367.91,17.29,15054613208.0,14294968427.0,-0.03,0.03,1.25,15.34
5394,600421,*ST华嵘,5.72,-2.72,-0.16,51434.0,29237639.0,4.42,5.85,5.59,5.59,5.88,1.17,2.63,-394.07,181.5,1118832000.0,1118832000.0,0.35,0.18,-14.11,-18.05
5395,000078,海王生物,3.91,-2.74,-0.11,3088572.0,1192484489.3,3.98,3.94,3.78,3.86,4.02,0.92,11.76,300.19,5.65,10287691935.0,10269384850.0,0.26,0.0,-4.17,13.01
5396,603757,大元泵业,56.28,-2.76,-1.6,174353.0,995397943.0,5.37,59.18,56.07,57.2,57.88,0.67,9.35,72.55,4.98,10498879737.0,10498879737.0,0.0,-0.09,33.33,26.79
5397,603871,嘉友国际,13.65,-2.78,-0.39,181454.0,249271409.0,2.78,14.0,13.61,13.9,14.04,0.75,1.33,16.03,3.24,18673318182.0,18673318182.0,-0.29,-0.15,-2.08,-2.15
5398,300057,万顺新材,7.29,-2.8,-0.21,763947.0,558714562.26,3.2,7.44,7.2,7.37,7.5,0.87,10.43,-56.81,1.26,6595712181.0,5337491168.0,0.14,0.0,24.83,28.12
5399,688781,视涯科技-UW,37.9,-2.82,-1.1,68085.0,258136131.0,3.85,38.93,37.43,38.51,39.0,1.06,16.67,-178.49,17.23,37900000000.0,1547650176.0,0.26,0.26,67.11,67.11
5400,300055,万邦达,12.08,-2.82,-0.35,325955.0,394265454.0,5.15,12.56,11.92,12.48,12.43,1.0,5.15,-39.64,2.08,10107935240.0,7644820076.0,0.0,0.25,47.5,48.22
5401,300817,双飞集团,20.26,-2.83,-0.59,82626.0,168032035.83,3.93,20.99,20.17,20.87,20.85,1.06,6.6,72.07,4.34,4422722342.0,2537792986.0,-0.05,-0.1,-11.87,-4.48
5402,002824,和胜股份,28.78,-2.84,-0.84,477013.0,1404623863.58,11.48,31.83,28.43,30.83,29.62,1.26,21.68,66.98,3.96,8955726958.0,6331632809.0,0.07,-0.21,50.05,48.35
5403,002675,东诚药业,14.23,-2.87,-0.42,255131.0,362495605.2,1.98,14.39,14.1,14.33,14.65,0.88,3.43,59.98,2.7,11733996882.0,10578354235.0,0.0,0.0,-4.11,3.57
5404,603063,禾望电气,36.94,-2.87,-1.09,682302.0,2551545902.0,3.26,38.1,36.86,37.96,38.03,1.38,14.87,82.88,3.25,16948108644.0,16948108644.0,0.08,-0.14,14.37,11.7
5405,002542,中化岩土,2.03,-2.87,-0.06,1590608.0,316776250.71,6.7,2.07,1.93,2.04,2.09,1.11,9.04,-9.3,7.02,3666416978.0,3570305707.0,-0.49,0.0,-47.41,-39.22
5406,000702,正虹科技,6.75,-2.88,-0.2,278611.0,187363300.53,7.63,7.08,6.55,6.99,6.95,2.53,10.45,-167.44,6.65,2339718399.0,1799783388.0,-0.15,-0.15,-0.88,1.05
5407,603773,沃格光电,48.09,-2.89,-1.43,297355.0,1410248830.0,5.94,49.0,46.06,49.0,49.52,1.14,13.24,-121.08,9.26,10807584681.0,10803833661.0,-0.02,-0.17,39.67,35.92
5408,000890,法尔胜,12.39,-2.9,-0.37,704505.0,878095312.38,6.27,12.8,12.0,12.25,12.76,0.82,16.79,-171.24,-937.68,5197654164.0,5197494060.0,-0.16,0.08,121.25,144.38
5409,002653,海思科,56.85,-2.9,-1.7,79465.0,450919343.89,4.13,58.48,56.06,58.2,58.55,0.85,1.48,245.27,14.84,63667336595.0,30516291661.0,0.04,0.02,3.8,10.78
5410,605319,无锡振华,29.0,-2.95,-0.88,143101.0,411237472.0,9.1,29.74,27.02,29.57,29.88,1.09,4.11,23.91,3.91,10152828109.0,10096394109.0,0.07,-0.1,29.99,37.83
5411,300453,三鑫医疗,9.5,-2.96,-0.29,133580.0,126936191.9,4.39,9.8,9.37,9.78,9.79,1.48,3.71,18.9,3.41,4959800613.0,3418667293.0,-0.11,-0.11,0.21,8.94
5412,002360,同德化工,6.55,-2.96,-0.2,378985.0,243600990.0,8.15,6.7,6.15,6.68,6.75,2.19,11.57,-198.62,1.32,2631621324.0,2145270607.0,0.31,-0.15,31.53,35.33
5413,301310,鑫宏业,54.6,-2.97,-1.67,89985.0,499443574.73,4.78,56.95,54.26,56.0,56.27,1.18,20.58,56.19,3.2,7455872424.0,2386929636.0,0.07,-0.24,32.85,27.12
5414,600757,长江传媒,8.81,-2.97,-0.27,204272.0,178813544.0,2.42,8.88,8.66,8.88,9.08,2.59,1.68,10.55,1.07,10692258905.0,10690909477.0,-0.11,-0.11,-4.34,-0.79
5415,688488,艾迪药业,19.9,-2.97,-0.61,140417.0,278671398.0,2.73,20.08,19.52,20.0,20.51,0.74,3.34,-428.7,8.68,8373577879.0,8373577879.0,0.0,-0.25,17.13,21.86
5416,000586,汇源通信,21.15,-2.98,-0.65,466838.0,967264759.07,8.94,21.79,19.84,21.33,21.8,0.83,24.13,207.84,12.08,4091256000.0,4091256000.0,0.19,-0.14,59.02,56.32
5417,300741,华宝股份,17.21,-3.04,-0.54,95225.0,163330511.67,3.21,17.52,16.95,17.52,17.75,1.71,1.55,126.48,1.56,10599294800.0,10599237147.0,0.06,0.12,-9.18,-7.37
5418,688336,三生国健,86.57,-3.04,-2.71,117621.0,1012940415.0,5.21,88.18,83.53,86.65,89.28,0.92,1.91,18.46,6.33,53507748565.0,53395146100.0,-0.03,-0.17,41.04,45.32
5419,688268,华特气体,94.05,-3.04,-2.95,106090.0,995256734.0,9.64,98.8,89.45,96.91,97.0,0.87,8.85,83.38,6.12,11285659257.0,11278041207.0,-0.14,-0.08,49.76,63.88
5420,603938,三孚股份,26.43,-3.12,-0.85,156312.0,412420335.0,3.19,27.0,26.13,26.88,27.28,0.91,4.09,125.94,4.04,10112765456.0,10112765456.0,-0.04,0.0,10.59,38.3
5421,300072,海新能科,4.66,-3.12,-0.15,607741.0,283243222.71,3.95,4.81,4.62,4.8,4.81,1.06,2.61,141.71,1.81,10949696607.0,10864143518.0,-0.21,-0.21,-8.27,1.3
5422,000425,徐工机械,10.2,-3.13,-0.33,1704270.0,1737285320.24,5.6,10.65,10.06,10.5,10.53,2.04,1.89,15.04,2.0,119835880670.0,91894074090.0,-0.2,-0.1,-9.97,-11.92
5423,000929,*ST兰黄,10.16,-3.15,-0.33,60812.0,62420609.4,4.39,10.57,10.11,10.5,10.49,0.87,3.27,-20.75,5.16,1887382560.0,1887262906.0,0.0,-0.2,5.83,15.32
5424,300901,中胤时尚,14.59,-3.19,-0.48,123363.0,177595233.58,8.96,15.26,13.91,15.24,15.07,4.06,5.14,-213.18,3.62,3501600000.0,3501600000.0,-0.34,-0.41,-20.05,-10.66
5425,600829,人民同泰,9.97,-3.2,-0.33,180303.0,179243720.0,2.62,10.1,9.83,10.03,10.3,0.81,3.11,29.82,1.89,5781489312.0,5781489312.0,0.0,-0.3,-17.67,-7.77
5426,002060,广东建工,3.92,-3.21,-0.13,1278356.0,504893781.89,3.21,4.04,3.91,4.04,4.05,2.51,8.18,13.27,1.02,14717221509.0,6126233467.0,0.26,-0.25,5.38,8.89
5427,600884,杉杉股份,14.75,-3.22,-0.49,1770109.0,2601004691.0,6.82,15.18,14.14,15.09,15.24,1.39,9.65,87.74,1.51,33178839729.0,27067868754.0,-0.07,0.2,11.57,9.18
5428,603158,腾龙股份,13.15,-3.24,-0.44,465564.0,612363715.0,4.27,13.59,13.01,13.59,13.59,0.78,9.49,33.89,2.78,6453627446.0,6453627446.0,0.0,0.15,18.58,24.06
5429,300686,智动力,18.2,-3.24,-0.61,158247.0,290763159.0,4.78,18.91,18.01,18.83,18.81,0.63,6.11,-55.19,5.04,4743360804.0,4712122324.0,0.05,0.05,15.41,20.85
5430,920069,普昂医疗,35.68,-3.28,-1.21,16237.0,58287641.4,3.63,36.89,35.55,36.8,36.89,0.91,10.99,21.03,2.51,1887971520.0,527269585.0,-0.08,-0.08,94.12,94.12
5431,601975,招商南油,4.37,-3.32,-0.15,2025465.0,891148772.0,3.98,4.53,4.35,4.49,4.52,0.73,4.33,15.6,1.76,20453106243.0,20453106243.0,-0.23,0.23,34.05,44.7
5432,300992,泰福泵业,32.87,-3.32,-1.13,79651.0,261561349.22,6.26,33.95,31.82,33.95,34.0,1.14,10.28,178.45,3.47,3134054279.0,2547505564.0,0.0,-0.12,8.2,21.74
5433,300632,光莆股份,17.41,-3.33,-0.6,240853.0,423955646.26,4.11,18.02,17.28,18.01,18.01,0.61,10.89,90.14,2.97,5313212004.0,3851275815.0,-0.46,-0.29,13.49,26.53
5434,600605,汇通能源,31.25,-3.34,-1.08,126898.0,390753211.0,6.71,32.33,30.16,32.0,32.33,2.27,6.15,267.29,4.54,6446325906.0,6446325906.0,0.29,0.61,3.58,4.17
5435,603716,塞力医疗,23.29,-3.36,-0.81,210946.0,489734589.0,2.99,23.72,23.0,23.72,24.1,0.94,9.34,-45.21,4.62,5258667033.0,5258667033.0,0.04,0.0,-19.16,13.33
5436,300218,安利股份,14.86,-3.44,-0.53,90422.0,134516372.2,4.35,15.18,14.51,14.7,15.39,2.11,4.18,24.55,2.06,3224426820.0,3213867215.0,0.0,0.0,-9.83,-8.55
5437,002023,海特高新,12.28,-3.46,-0.44,582680.0,712376051.93,2.67,12.36,12.02,12.29,12.72,1.34,7.86,57.34,2.08,9097763686.0,9097763686.0,0.0,0.0,-14.13,-9.31
