序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4613,300953,震裕科技,95.6,-3.12,-3.08,55290.0,533286237.22,3.51,98.2,94.74,98.08,98.68,0.71,3.16,20.66,4.94,23282294749.0,16734795105.0,-0.41,-0.17,-38.71,-20.32
4614,002836,新宏泽,8.08,-3.12,-0.26,38444.0,31449062.48,3.84,8.36,8.04,8.27,8.34,1.1,1.67,28.07,5.29,1861632000.0,1861632000.0,0.0,-0.49,-34.68,-45.33
4615,300938,信测标准,31.62,-3.13,-1.02,152789.0,492718534.16,6.13,33.2,31.2,32.5,32.64,0.72,5.16,60.12,5.84,10778057483.0,9354780288.0,0.38,0.06,-19.71,37.06
4616,301036,双乐股份,18.28,-3.13,-0.59,18402.0,34002476.0,4.13,18.9,18.12,18.87,18.87,1.24,2.61,-85.22,1.13,1828000000.0,1287535988.0,0.0,-0.11,-30.89,-46.39
4617,603869,ST智知,7.44,-3.13,-0.24,15786.0,11874525.0,4.04,7.68,7.37,7.67,7.68,1.57,0.32,249.77,0.98,3676227415.0,3676227415.0,0.13,0.13,-29.08,-29.75
4618,688506,百利天恒,330.99,-3.13,-10.71,28514.0,965328984.0,8.04,353.0,325.52,337.0,341.7,0.85,0.69,-44.11,24.21,136657104689.0,136657104689.0,0.25,-0.15,15.12,2.44
4619,688358,祥生医疗,26.01,-3.13,-0.84,13040.0,34638484.0,5.14,27.28,25.9,26.6,26.85,0.54,1.16,15.84,2.15,2916387194.0,2912485694.0,-0.76,-0.91,-7.8,-10.99
4620,002283,天润工业,7.42,-3.13,-0.24,289877.0,216648241.0,3.66,7.64,7.36,7.63,7.66,0.83,2.89,14.53,1.41,8454772261.0,7440972845.0,0.0,0.13,-32.3,23.26
4621,300655,晶瑞电材,12.05,-3.14,-0.39,784390.0,961898644.92,4.74,12.54,11.95,12.2,12.44,0.9,6.99,507.18,5.3,13575848976.0,13513979395.0,-0.08,0.0,-18.86,-21.5
4622,920026,卓兆点胶,16.35,-3.14,-0.53,6086.0,10203125.82,5.04,17.17,16.32,16.69,16.88,0.51,0.7,113.26,3.06,1878748154.0,1416271940.0,-0.97,-0.43,-37.38,-34.96
4623,300217,东方电热,4.01,-3.14,-0.13,193243.0,78592621.75,3.38,4.14,4.0,4.1,4.14,0.68,1.56,51.85,1.4,5926687529.0,4978070894.0,-0.25,-0.25,-22.88,-22.29
4624,688217,睿昂基因,18.8,-3.14,-0.61,15966.0,30270291.0,4.79,19.46,18.53,19.1,19.41,0.98,2.86,-52.68,1.25,1050090845.0,1050090845.0,1.18,1.08,-32.33,-28.65
4625,002657,中科金财,13.57,-3.14,-0.44,96093.0,131905653.18,3.21,13.98,13.53,13.83,14.01,0.67,2.86,-33.48,2.71,4614505572.0,4561249361.0,0.0,-0.22,-37.18,-54.55
4626,603667,五洲新春,53.62,-3.14,-1.74,152608.0,823614039.0,4.14,55.3,53.01,54.5,55.36,0.82,4.17,166.76,5.21,20544606058.0,19635792527.0,0.0,-0.04,-21.36,-23.25
4627,000801,四川九洲,10.81,-3.14,-0.35,161730.0,175681451.52,3.67,11.17,10.76,11.12,11.16,1.12,1.59,185.34,3.55,10986470645.0,10982615626.0,0.0,-0.09,-22.95,-36.19
4628,002161,远 望 谷,4.62,-3.14,-0.15,154160.0,71999289.1,3.56,4.77,4.6,4.7,4.77,0.66,2.08,-22.3,2.26,3417679188.0,3416995197.0,0.0,0.0,-36.71,-36.71
4629,603901,永创智能,8.61,-3.15,-0.28,96027.0,83726773.0,3.94,8.92,8.57,8.88,8.89,0.79,1.77,17.41,1.45,4965865690.0,4669435126.0,-0.23,-0.12,-32.52,-39.02
4630,603906,龙蟠科技,17.2,-3.15,-0.56,235494.0,409696973.0,4.79,17.82,16.97,17.5,17.76,0.78,4.18,15.88,2.78,13607124783.0,9683539852.0,-0.06,-0.06,-43.51,-14.04
4631,688112,鼎阳科技,51.37,-3.15,-1.67,35774.0,187269515.0,6.05,54.16,50.95,52.99,53.04,0.98,2.24,53.45,5.34,8198491880.0,8198491880.0,0.16,0.08,-3.35,39.63
4632,688387,信科移动-U,12.9,-3.15,-0.42,610733.0,801209256.0,4.88,13.45,12.8,13.05,13.32,0.78,3.03,-86.03,7.51,44101875000.0,26016425880.0,0.0,-0.31,-27.12,0.0
4633,301052,果麦文化,20.94,-3.15,-0.68,29458.0,62224731.71,3.84,21.64,20.81,21.37,21.62,0.67,3.67,-62.96,3.02,2072208559.0,1679302544.0,0.29,0.29,-39.16,-45.14
4634,301056,森赫股份,8.9,-3.16,-0.29,48344.0,43760698.0,5.77,9.33,8.8,8.8,9.19,1.34,2.75,58.94,3.2,2374401336.0,1566362887.0,0.0,0.0,-39.21,-46.39
4635,920768,拾比佰,6.44,-3.16,-0.21,15327.0,10101334.79,4.51,6.73,6.43,6.61,6.65,0.85,1.43,16.0,1.42,1000505520.0,691588489.0,-1.68,-0.77,-25.81,-24.24
4636,688795,摩尔线程-U,623.91,-3.16,-20.39,21587.0,1370157875.0,3.57,644.99,622.0,633.0,644.3,0.73,7.14,2497.13,25.46,293255304868.0,18857985466.0,-0.01,-0.03,3.02,6.13
4637,300234,开尔新材,6.74,-3.16,-0.22,269508.0,185712836.85,8.48,7.24,6.65,6.81,6.96,0.88,7.83,218.14,3.0,3391373147.0,2318472677.0,0.6,0.6,4.17,22.55
4638,300789,唐源电气,15.01,-3.16,-0.49,29657.0,44832741.0,4.39,15.48,14.8,15.35,15.5,0.88,3.48,37.79,2.07,2159174346.0,1280876264.0,-0.27,-0.4,-27.87,-34.74
4639,603662,柯力传感,49.11,-3.16,-1.6,70417.0,349833314.0,3.47,50.57,48.81,50.55,50.71,0.81,2.51,83.85,5.13,13791554817.0,13791554817.0,-0.04,0.04,-11.78,-31.45
4640,002931,锋龙股份,43.2,-3.16,-1.41,108243.0,475797045.22,5.29,45.09,42.73,44.41,44.61,0.82,5.38,712.23,10.0,9439452979.0,8694152410.0,-0.09,-0.09,-37.57,36.49
4641,301059,金三江,9.82,-3.16,-0.32,40645.0,40529835.18,3.75,10.17,9.79,10.06,10.14,0.5,1.97,25.01,3.73,2269932280.0,2028267717.0,0.1,0.1,-28.89,-20.81
4642,300621,维业股份,5.8,-3.17,-0.19,54330.0,31897196.5,4.67,6.05,5.77,5.94,5.99,0.86,2.68,-6.61,2.25,1206728860.0,1174668275.0,0.0,0.17,-31.03,-31.03
4643,000727,冠捷科技,2.14,-3.17,-0.07,794157.0,171712122.14,4.52,2.23,2.13,2.21,2.21,1.22,1.75,-8.57,5.38,9693273337.0,9693273337.0,0.0,0.0,-19.85,-15.75
4644,300229,拓尔思,12.51,-3.17,-0.41,241285.0,304375134.44,3.87,12.86,12.36,12.84,12.92,0.89,2.76,-35.3,2.9,10928997859.0,10921608215.0,0.0,-0.16,-31.15,-37.14
4645,301135,瑞德智能,14.01,-3.18,-0.46,16898.0,23975649.04,4.77,14.6,13.91,14.28,14.47,0.84,1.67,-125.44,1.52,1818342013.0,1414786569.0,-0.28,-0.21,-34.44,-34.9
4646,688638,誉辰智能,25.58,-3.18,-0.84,6954.0,18057922.0,4.16,26.63,25.53,25.71,26.42,1.0,2.63,-7.83,1.87,1432480000.0,676872943.0,0.12,0.12,-39.41,-29.59
4647,603938,三孚股份,41.65,-3.18,-1.37,220814.0,942185981.0,6.09,43.79,41.17,41.66,43.02,1.03,5.77,102.55,6.29,15936310300.0,15936310300.0,-0.1,-0.17,36.47,118.18
4648,603283,赛腾股份,44.4,-3.18,-1.46,291914.0,1326952645.0,6.43,46.88,43.93,44.99,45.86,1.02,8.28,42.97,4.58,15652165189.0,15652165189.0,0.0,0.14,15.56,34.91
4649,603012,创力集团,8.19,-3.19,-0.27,140031.0,116794133.0,3.43,8.47,8.18,8.37,8.46,0.56,2.17,56.9,1.4,5294835000.0,5294835000.0,-0.12,-0.12,-8.08,37.88
4650,688218,江苏北人,37.64,-3.19,-1.24,65192.0,251326054.0,6.58,39.76,37.2,38.61,38.88,0.93,5.6,288.79,5.14,4384131722.0,4384131722.0,-0.03,0.11,25.38,64.94
4651,301049,超越科技,16.41,-3.19,-0.54,15502.0,25772473.63,4.31,16.98,16.25,16.78,16.95,0.82,3.62,-21.78,2.93,1546697211.0,702780551.0,0.0,0.18,-29.11,-23.6
4652,002890,弘宇股份,11.84,-3.19,-0.39,18307.0,22011085.0,5.23,12.4,11.76,12.11,12.23,0.94,1.13,90.9,3.35,2011321894.0,1911884246.0,-0.08,-0.08,-23.42,-18.74
4653,300265,通光线缆,12.75,-3.19,-0.42,231470.0,299826051.27,4.4,13.23,12.65,12.95,13.17,0.85,4.95,371.43,2.54,5961917021.0,5958077678.0,0.08,0.0,-33.35,-4.71
4654,002903,宇环数控,23.05,-3.19,-0.76,106443.0,251575308.37,7.6,24.55,22.74,23.74,23.81,0.79,9.98,-104.44,4.64,3611888900.0,2458643209.0,-0.09,0.0,-27.36,0.22
4655,603197,保隆科技,28.22,-3.19,-0.93,43925.0,124810429.0,2.85,28.94,28.11,28.75,29.15,0.65,2.08,21.11,1.9,6039803194.0,5958713024.0,0.0,0.07,-15.86,-23.32
4656,688588,凌志软件,8.51,-3.19,-0.28,38521.0,33123890.0,3.53,8.77,8.46,8.77,8.79,0.94,0.99,-418.53,2.88,3318985126.0,3318985126.0,-0.12,-0.12,-27.26,-39.73
4657,600577,精达股份,6.98,-3.19,-0.23,699323.0,493567597.0,3.88,7.22,6.94,7.17,7.21,0.99,3.24,27.58,2.41,15074877464.0,15074877464.0,0.0,0.0,-45.93,-43.57
4658,002952,亚世光电,17.24,-3.2,-0.57,49663.0,85917311.0,4.94,17.84,16.96,17.7,17.81,1.29,3.77,79.31,3.25,2833221600.0,2269560352.0,0.12,0.17,-35.14,-12.0
4659,001207,联科科技,14.24,-3.2,-0.47,36736.0,52575794.2,3.6,14.68,14.15,14.68,14.71,0.61,1.26,16.55,1.78,4316681475.0,4166938590.0,-0.07,-0.07,-18.91,-19.82
4660,605389,长龄液压,72.19,-3.2,-2.39,14687.0,108693159.0,6.3,76.2,71.5,74.58,74.58,0.86,0.83,89.68,6.46,13522139258.0,12788226626.0,0.0,0.26,9.91,21.02
4661,000691,亚太实业,9.34,-3.21,-0.31,106790.0,101035769.0,5.8,9.75,9.19,9.46,9.65,0.78,3.3,314.78,9.96,4529012700.0,3019341800.0,0.11,-0.21,24.7,32.48
4662,301099,雅创电子,51.5,-3.21,-1.71,128893.0,682379709.2,7.8,55.15,51.0,52.27,53.21,0.92,11.21,35.55,6.98,9729663714.0,5921186184.0,-0.21,-0.27,23.0,56.92
4663,300441,鲍斯股份,6.63,-3.21,-0.22,88538.0,59157362.0,2.48,6.78,6.61,6.75,6.85,0.83,1.41,53.02,1.72,4272477205.0,4149942824.0,-0.15,-0.3,-5.82,-11.48
4664,600579,中化装备,6.63,-3.21,-0.22,62714.0,41849165.0,2.92,6.8,6.6,6.79,6.85,0.65,1.27,-23.2,2.16,3272573032.0,3272573032.0,0.0,0.15,-14.45,-20.12
4665,301077,星华新材,18.38,-3.21,-0.61,23769.0,44019334.39,4.74,19.0,18.1,18.6,18.99,1.24,2.49,23.82,2.72,3126050936.0,1753500321.0,0.11,0.16,-42.31,-28.15
4666,688320,禾川科技,27.12,-3.21,-0.9,45796.0,127720763.0,8.64,29.3,26.88,27.9,28.02,0.81,3.03,-181.87,3.38,4095490676.0,4095490676.0,0.11,0.11,-12.03,-27.33
4667,301349,信德新材,37.99,-3.21,-1.26,56679.0,217605380.3,5.45,39.58,37.44,38.61,39.25,0.96,5.04,43.22,1.98,5413517255.0,4274488956.0,0.45,-0.11,-13.76,13.88
4668,603666,亿嘉和,20.14,-3.22,-0.67,41296.0,83817897.0,3.84,20.8,20.0,20.59,20.81,0.58,2.01,-20.39,1.95,4139382659.0,4139382659.0,0.25,0.05,-24.99,-32.19
4669,002927,泰永长征,13.51,-3.22,-0.45,76506.0,104957640.4,5.37,14.14,13.39,13.79,13.96,0.96,3.47,70.36,2.99,3015326352.0,2981801057.0,0.0,-0.07,-24.14,-32.72
4670,300679,电连技术,41.02,-3.23,-1.37,174836.0,732502373.94,6.51,43.34,40.58,42.03,42.39,0.85,4.86,50.0,3.55,17426116400.0,14744283972.0,-0.1,-0.02,-2.68,-15.32
4671,301081,严牌股份,10.47,-3.23,-0.35,61728.0,65627223.43,5.08,10.94,10.39,10.74,10.82,1.06,2.75,206.92,2.18,2446980188.0,2350331932.0,0.0,-0.19,-31.88,3.87
4672,000929,兰州黄河,7.5,-3.23,-0.25,45818.0,34558673.0,6.32,7.83,7.34,7.72,7.75,0.82,2.47,-20.89,3.99,1393245000.0,1393156673.0,0.4,0.54,-29.64,-14.87
4673,600770,综艺股份,4.8,-3.23,-0.16,408264.0,201260196.0,5.24,5.06,4.8,4.9,4.96,0.69,3.14,103.23,1.84,6240000000.0,6240000000.0,-0.62,-0.83,-24.29,-7.16
4674,002487,大金重工,37.12,-3.23,-1.24,198786.0,741903101.45,3.91,38.2,36.7,38.02,38.36,0.8,3.15,15.8,3.18,27471986715.0,23419760274.0,0.0,0.22,-56.46,-28.4
4675,301051,信濠光电,13.77,-3.23,-0.46,122400.0,171372762.38,6.18,14.53,13.65,14.0,14.23,0.79,5.42,-17.91,2.01,3914271739.0,3109777087.0,-0.29,0.0,-14.26,-1.64
4676,002875,安奈儿,11.1,-3.23,-0.37,52257.0,58507874.5,4.88,11.55,10.99,11.51,11.47,0.74,2.46,39.26,3.82,2357757882.0,2357757882.0,0.09,0.0,-51.14,-32.97
4677,603682,锦和商管,7.48,-3.23,-0.25,109021.0,81221319.0,5.3,7.68,7.27,7.68,7.73,0.62,2.31,96.96,5.44,3534300000.0,3534300000.0,-0.4,0.4,5.06,17.43
4678,300532,今天国际,6.9,-3.23,-0.23,189583.0,130392493.1,3.51,7.01,6.76,7.0,7.13,0.57,3.14,21.19,2.5,4385918070.0,4171612419.0,0.15,0.29,-11.65,-16.57
4679,605399,晨光新材,9.25,-3.24,-0.31,56613.0,53113195.0,4.29,9.6,9.19,9.5,9.56,0.92,1.82,-37.21,1.4,2880184562.0,2877159812.0,0.0,0.22,-37.07,-31.58
4680,605128,上海沿浦,20.33,-3.24,-0.68,25502.0,52538062.0,3.33,21.0,20.3,20.69,21.01,0.84,0.81,34.46,2.99,6383350485.0,6383350485.0,-0.34,-0.34,-9.84,-17.36
4681,301321,翰博高新,34.93,-3.24,-1.17,71078.0,255804085.98,8.86,37.7,34.5,35.73,36.1,0.75,4.82,353.08,6.67,6512174550.0,5156222130.0,0.14,0.14,47.45,83.36
4682,688707,振华新材,9.56,-3.24,-0.32,81703.0,79359520.0,4.86,9.99,9.51,9.98,9.88,0.92,1.61,-12.72,1.25,4863556360.0,4863556360.0,-0.1,0.0,-41.99,-30.97
4683,601199,江南水务,5.67,-3.24,-0.19,232967.0,132641238.0,5.8,5.9,5.56,5.79,5.86,0.68,2.49,15.37,1.15,5302642356.0,5302642356.0,-0.18,0.0,1.8,3.47
4684,300220,金运激光,8.96,-3.24,-0.3,25820.0,23413225.4,4.1,9.31,8.93,9.18,9.26,0.77,1.71,-127.13,22.35,1354752000.0,1353133358.0,-0.22,-0.11,-35.35,-37.56
4685,301448,开创电气,38.41,-3.25,-1.29,12876.0,49474352.8,5.29,39.62,37.52,39.62,39.7,0.4,1.82,-806.01,5.81,4017686000.0,2722616030.0,-0.26,0.13,-0.88,-22.93
4686,300269,联建光电,4.17,-3.25,-0.14,206691.0,87582056.0,4.41,4.34,4.15,4.28,4.31,0.75,3.93,-33.08,27.45,2280889207.0,2191941018.0,0.0,0.0,-39.04,-36.43
4687,600063,皖维高新,5.36,-3.25,-0.18,581033.0,314678741.0,3.61,5.53,5.33,5.5,5.54,0.94,2.81,20.37,1.32,11090410567.0,11090410567.0,0.0,0.37,-21.98,-8.69
4688,300680,隆盛科技,20.27,-3.25,-0.68,96489.0,196588345.9,4.34,20.95,20.04,20.95,20.95,0.81,4.26,25.63,2.94,5961688510.0,4588430854.0,0.35,0.45,-32.18,-52.66
4689,688789,宏华数科,45.48,-3.25,-1.53,14135.0,65128769.0,4.59,47.47,45.31,47.08,47.01,0.86,0.78,49.32,2.34,8198047746.0,8198047746.0,-0.31,-0.48,-34.1,-43.84
4690,301157,华塑科技,50.41,-3.26,-1.7,13557.0,69367323.32,6.24,53.05,49.8,51.0,52.11,1.04,6.56,77.34,2.74,3024600000.0,1041359950.0,-0.18,-0.02,-32.07,-2.81
4691,301591,肯特股份,26.4,-3.26,-0.89,46274.0,124541661.9,5.5,27.65,26.15,26.8,27.29,0.85,10.35,42.91,3.16,2886998400.0,1179941347.0,-0.08,0.0,-16.06,-15.22
4692,688155,先惠技术,55.24,-3.26,-1.86,32126.0,180105747.0,5.03,57.78,54.91,57.27,57.1,0.9,2.54,11.37,2.95,6984325082.0,6984325082.0,-0.02,-0.11,-35.59,-7.55
4693,603033,三维股份,7.43,-3.26,-0.25,92795.0,69349391.0,8.98,7.69,7.0,7.0,7.68,1.01,0.92,-16.36,3.03,7661545206.0,7523105464.0,-0.13,-0.27,-33.78,-31.27
4694,688058,宝兰德,19.25,-3.27,-0.65,11858.0,22938088.0,4.27,19.9,19.05,19.9,19.9,0.97,1.56,-10.58,2.37,1459853472.0,1459853472.0,0.42,0.31,-31.98,-29.31
4695,605003,众望布艺,17.48,-3.27,-0.59,14530.0,25709812.0,5.59,18.32,17.31,18.09,18.07,1.2,1.32,35.11,1.36,1922800000.0,1922800000.0,0.52,0.29,-34.82,-50.13
4696,603966,法兰泰克,7.11,-3.27,-0.24,74356.0,53335563.0,3.67,7.35,7.08,7.32,7.35,0.92,1.43,17.05,1.83,3700007711.0,3695046068.0,0.14,0.14,-31.96,-20.47
4697,000955,欣龙控股,3.55,-3.27,-0.12,150322.0,54103506.82,5.18,3.71,3.52,3.63,3.67,0.9,2.79,-628.37,2.95,1911302250.0,1911010706.0,0.57,0.28,-28.86,-42.93
4698,002449,国星光电,5.92,-3.27,-0.2,93515.0,56245689.66,3.43,6.11,5.9,6.08,6.12,0.91,1.51,-27.26,0.97,3661384840.0,3661384840.0,-0.17,0.0,-27.0,-30.02
4699,000766,通化金马,15.92,-3.28,-0.54,225917.0,365427571.88,5.53,16.64,15.73,16.31,16.46,0.73,2.34,421.35,6.63,15386595735.0,15378842282.0,-0.13,-0.13,-30.66,-42.09
4700,300620,光库科技,234.39,-3.28,-7.96,135277.0,3306140847.98,8.22,252.9,232.98,240.1,242.35,1.05,5.47,326.39,27.1,58405427943.0,57918516235.0,0.6,0.38,-5.0,59.61
4701,688209,英集芯,21.5,-3.28,-0.73,135012.0,297543644.0,6.3,22.8,21.4,21.79,22.23,0.69,3.11,51.66,4.22,9326357054.0,9326357054.0,0.0,-0.05,-5.91,8.15
4702,688659,元琛科技,7.95,-3.28,-0.27,28406.0,22752014.0,4.38,8.22,7.86,8.19,8.22,0.69,1.78,76.31,2.46,1272000000.0,1272000000.0,0.89,0.63,-18.21,-15.87
4703,688189,ST南新,6.49,-3.28,-0.22,76743.0,51045475.0,11.03,7.08,6.34,6.34,6.71,0.66,2.81,-33.42,2.31,1770662897.0,1770662897.0,0.0,0.0,-10.61,-18.57
4704,300378,鼎捷数智,27.97,-3.28,-0.95,78144.0,221682079.81,3.63,28.93,27.88,28.65,28.92,0.85,2.9,-236.32,3.32,7595383896.0,7538283141.0,-0.11,-0.21,-32.18,-38.04
4705,920018,宏远股份,12.99,-3.28,-0.44,13945.0,18396219.91,4.32,13.49,12.91,13.33,13.43,0.86,2.43,19.02,2.33,2150214345.0,746807311.0,0.08,0.08,-41.41,-37.43
4706,301289,国缆检测,39.52,-3.28,-1.34,5471.0,21892232.0,3.23,40.82,39.5,40.69,40.86,0.93,0.71,30.54,3.08,3082560000.0,3062835568.0,0.0,-0.05,-30.35,-32.21
4707,301222,浙江恒威,24.14,-3.29,-0.82,26212.0,63104691.0,5.73,24.88,23.45,24.44,24.96,0.75,2.46,32.84,2.39,3387765114.0,2573327573.0,0.37,0.46,-20.04,20.64
4708,002668,TCL智家,9.69,-3.29,-0.33,190225.0,186554791.48,4.19,10.1,9.68,10.02,10.02,0.99,1.75,8.56,2.9,10505039737.0,10505039737.0,0.1,0.0,1.15,-4.81
4709,301238,瑞泰新材,14.7,-3.29,-0.5,129938.0,192683793.67,3.03,15.11,14.65,15.04,15.2,0.94,1.77,21.34,1.49,10779999510.0,10779999510.0,-0.07,-0.2,-28.95,-27.23
4710,920471,美邦科技,10.57,-3.29,-0.36,13955.0,15086765.29,5.58,11.12,10.51,10.8,10.93,0.76,2.63,39.98,1.75,879424000.0,560533516.0,0.0,-0.56,-21.41,-16.04
4711,300929,华骐环保,12.04,-3.29,-0.41,62024.0,76442583.4,6.51,12.78,11.97,12.36,12.45,0.54,4.95,-131.75,2.07,1590880790.0,1509338626.0,0.17,0.17,-4.14,12.0
4712,001238,浙江正特,23.19,-3.29,-0.79,10002.0,23320494.6,6.88,24.44,22.79,24.44,23.98,1.15,0.69,21.15,3.11,3597882120.0,3365654445.0,-0.17,-0.26,-30.76,-34.14
4713,688193,仁度生物,40.38,-3.3,-1.38,4554.0,18731870.0,5.2,42.24,40.07,41.77,41.76,1.07,1.14,80.98,1.84,1618021351.0,1618021351.0,0.22,0.77,-29.2,-14.81
4714,920415,恒拓开源,9.08,-3.3,-0.31,58932.0,53456201.42,4.37,9.28,8.87,8.87,9.39,1.9,5.45,239.84,2.31,1275844302.0,982740594.0,0.22,0.44,-28.67,-35.42
4715,300737,科顺股份,4.68,-3.31,-0.16,296291.0,140599281.54,4.75,4.88,4.65,4.78,4.84,0.97,3.34,20.44,1.32,5195999564.0,4151989436.0,0.21,0.0,-30.56,-13.97
4716,300414,中光防雷,9.06,-3.31,-0.31,56500.0,51606445.15,3.95,9.38,9.01,9.28,9.37,0.94,1.8,90.23,2.97,2953736362.0,2840670860.0,0.0,0.0,-37.34,-39.32
4717,688721,龙图光罩,39.2,-3.31,-1.34,50765.0,203426444.0,6.96,41.5,38.68,39.5,40.54,0.82,9.49,128.08,4.28,5233200000.0,2096593968.0,-0.13,0.05,-9.24,-15.75
4718,002286,保龄宝,7.27,-3.32,-0.25,67362.0,49477089.21,3.19,7.51,7.27,7.43,7.52,1.15,1.82,12.76,1.22,2762435553.0,2687643159.0,-0.14,-0.14,-29.0,-17.57
4719,300304,云意电气,10.48,-3.32,-0.36,202568.0,216374173.0,5.17,10.96,10.4,10.82,10.84,0.69,2.37,32.71,2.74,9202946165.0,8955322796.0,0.1,0.19,-15.0,-9.58
4720,600367,红星发展,30.23,-3.33,-1.04,293875.0,902066691.0,6.59,31.66,29.6,30.75,31.27,1.0,9.13,89.99,4.15,10312387167.0,9733249292.0,0.2,0.4,34.65,73.14
4721,300530,领湃科技,14.5,-3.33,-0.5,22349.0,32845336.14,4.6,15.14,14.45,14.82,15.0,0.61,1.3,-19.55,34.29,2493294633.0,2493294633.0,-0.48,-0.68,-39.48,-45.69
4722,688396,华润微,63.1,-3.34,-2.18,337124.0,2177550951.0,6.19,66.64,62.6,63.35,65.28,0.96,2.54,63.49,3.63,83810093908.0,83810093908.0,0.14,0.11,19.87,19.48
4723,002687,乔治白,4.92,-3.34,-0.17,177167.0,88153956.68,5.7,5.15,4.86,5.08,5.09,0.72,4.29,56.04,1.63,2483515096.0,2033896202.0,-0.2,0.82,3.58,3.8
4724,603738,泰晶科技,32.1,-3.34,-1.11,374835.0,1236252000.0,7.32,34.04,31.61,32.96,33.21,1.04,9.71,134.38,6.87,12386988493.0,12386988493.0,-0.03,-0.16,-13.15,104.85
4725,688517,金冠电气,13.91,-3.34,-0.48,21060.0,29599687.0,6.05,14.59,13.72,14.59,14.39,0.74,1.54,33.25,2.56,1900289389.0,1900289389.0,0.51,0.65,-34.85,-7.94
4726,300672,国科微,154.66,-3.34,-5.34,168063.0,2695727953.3,9.79,168.38,152.72,159.4,160.0,1.03,7.99,152.79,8.71,33577065226.0,32530822650.0,0.03,0.2,-3.99,43.71
4727,603928,兴业股份,10.43,-3.34,-0.36,261997.0,276759477.0,3.99,10.8,10.37,10.41,10.79,0.72,7.69,27.93,2.24,3553542720.0,3553542720.0,-0.19,-0.29,-13.23,-14.86
4728,300034,钢研高纳,15.07,-3.34,-0.52,137036.0,208775494.07,3.78,15.59,15.0,15.48,15.59,1.09,1.79,44.55,3.14,12010210754.0,11559544876.0,-0.33,-0.26,-24.54,-22.88
4729,688033,*ST天宜,6.08,-3.34,-0.21,34775.0,21280337.0,4.13,6.29,6.03,6.15,6.29,0.94,0.62,-10.03,2.58,3418167464.0,3418167464.0,-0.33,-0.33,-21.55,-21.04
4730,300511,雪榕生物,4.92,-3.34,-0.17,216373.0,107708328.52,4.32,5.12,4.9,5.05,5.09,0.89,3.96,4.55,1.77,3152967319.0,2686335085.0,0.0,-0.2,-34.83,-21.15
4731,002494,华斯股份,4.04,-3.35,-0.14,176620.0,72827337.0,6.46,4.29,4.02,4.18,4.18,1.17,6.16,45.64,1.21,1524335301.0,1158552570.0,0.0,0.25,-26.55,-25.05
4732,300686,智动力,10.95,-3.35,-0.38,113809.0,128020653.0,9.27,11.84,10.79,11.24,11.33,0.95,4.4,-13.85,3.78,2853835209.0,2835040629.0,-0.27,0.18,-44.72,-27.29
4733,688201,ST信安,6.35,-3.35,-0.22,37019.0,23784723.0,4.87,6.61,6.29,6.53,6.57,1.54,1.17,-35.1,1.56,2013926732.0,2013926732.0,0.16,0.16,-43.46,-56.54
4734,300252,金信诺,10.67,-3.35,-0.37,242328.0,262453064.0,4.08,11.08,10.63,10.86,11.04,0.83,4.34,86.39,2.95,7300562879.0,5961910078.0,0.0,0.0,-28.96,-27.02
4735,300580,贝斯特,19.34,-3.35,-0.67,150111.0,288861321.9,4.95,19.75,18.76,19.69,20.01,0.89,3.18,33.26,2.95,9714922217.0,9139938408.0,-0.36,0.1,-33.29,-26.04
4736,300709,精研科技,34.6,-3.35,-1.2,90432.0,319785148.52,5.34,36.3,34.39,35.21,35.8,0.67,6.04,-32.47,2.99,6457874823.0,5184605064.0,-0.29,0.0,-12.07,-26.55
4737,000012,南  玻Ａ,3.75,-3.35,-0.13,380484.0,143453731.48,3.35,3.86,3.73,3.83,3.88,1.01,1.94,-28.92,0.88,11409258041.0,7347437243.0,0.27,0.27,-16.11,-15.35
4738,002970,锐明技术,48.01,-3.36,-1.67,50772.0,248241742.0,4.25,50.0,47.89,49.69,49.68,0.96,4.02,50.79,4.36,8830527310.0,6067813849.0,0.0,-0.35,-23.33,0.23
4739,301251,威尔高,33.04,-3.36,-1.15,67232.0,227059425.88,5.06,34.59,32.86,33.27,34.19,0.77,8.89,229.05,4.02,6230157401.0,2497484613.0,-0.18,0.03,-28.0,-11.44
4740,300865,大宏立,19.54,-3.36,-0.68,15556.0,30831929.98,4.95,20.37,19.37,20.11,20.22,0.8,2.71,44.02,2.15,1869587200.0,1123202970.0,-0.51,-0.36,-34.43,-28.16
4741,301529,福赛科技,79.94,-3.37,-2.79,27037.0,215915080.5,6.45,83.0,77.66,81.21,82.73,0.76,4.25,77.0,6.76,9466797293.0,5081519920.0,0.03,0.16,-6.32,-1.25
4742,300694,蠡湖股份,9.47,-3.37,-0.33,52530.0,50538548.0,4.8,9.89,9.42,9.65,9.8,0.6,2.42,34.57,1.37,2055656461.0,2052943306.0,-0.53,-0.42,-24.84,-21.08
4743,300853,申昊科技,21.21,-3.37,-0.74,59849.0,129391943.76,7.2,22.58,21.0,21.74,21.95,0.98,6.09,-24.05,6.08,3116790411.0,2085241573.0,0.0,-0.09,-17.95,2.36
